Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11,Sexe 12,Nom 12,Prenom 12,Nuance 12,Voix 12,Sexe 13,Nom 13,Prenom 13,Nuance 13,Voix 13,Sexe 14,Nom 14,Prenom 14,Nuance 14,Voix 14
4,ALPES DE HAUTE PROVENCE,16,LA MOTTE-DU-CAIRE,1711,222,1489,"87,03",58,1431,M,MAIA,CHRISTIAN,COM,131,M,CLEMENT,MARCEL,SOC,764,F,MICHEL D'ANNOVILLE ,BRIGITTE,RPR,194,M,EULOGE,GERARD,DVD,262,F,LEVESQUE,MARTINE,FN,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,17,MOUSTIERS-SAINTE-MARIE,996,186,810,"81,33",24,786,F,BIZOT-GASTALDI,MICHELE,COM,266,M,SINGLE,FRED,DVG,253,M,CHAMONIN,DENIS,VEC,145,M,GRANGE,MARCEL,DVD,103,M,MELCHIOR,CELESTIN,FN,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,19,PEYRUIS,2579,474,2105,"81,62",105,2000,F,BOUNAT,PAULE,COM,436,F,CARBONNEL,MARTINE,SOC,298,M,GARNON,PATRICK,VEC,141,M,GALIZI,FRANCIS,UDF,943,F,CROUZET,MONIQUE,FN,123,F,BERAUDI,A.MARIE,MNR,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,23,SAINT-ETIENNE-LES-ORGUES,2191,303,1888,"86,17",52,1836,M,JAUBERT,J.PIERRE,PRG,299,M,MOROSO,FELIX,DVG,894,M,MASSE,FRANCIS,DVD,572,M,BARBER,MAX,MNR,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,26,SEYNE,2304,347,1957,"84,94",46,1911,M,ISOARD,ROGER,COM,285,M,HERMITTE,FRANCIS,SOC,585,M,BALIQUE,FRANCOIS,DVG,284,M,SAVORNIN,HENRI,RPR,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,27,SISTERON,5837,1255,4582,"78,5",176,4406,M,ANTOINE,PHILIPPE,COM,471,M,PERARD,FRANCK,SOC,768,M,CLEMENT,J.LOUIS,PRG,367,M,BREMOND,CLAUDE,UDF,2360,M,BOURLIER,J.PIERRE,RPF,201,M,BRUNEL,MAURICE,FN,161,M,ROBERT,PHILIPPE,MNR,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,28,TURRIERS,941,133,808,"85,87",30,778,M,DOMEIZEL,CLAUDE,SOC,172,M,RENAUT,TRISTAN,VEC,141,M,PHILIP,JEAN,DVD,438,F,ROLLE LE,COLETTE,FN,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,31,DIGNE-OUEST,8446,2567,5879,"69,61",324,5555,M,WALGENWITZ,BERNARD,COM,524,M,BIANCO,J.LOUIS,SOC,2302,M,BERROD,PHILIPPE,VEC,867,M,COULET,P.ALEXANDRE,RPF,1371,M,SABATUT,J.PIERRE,FN,307,F,JAURRIETA,M.BEGONIA,MNR,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,33,MANOSQUE-SUD-OUEST,7752,2629,5123,"66,09",220,4903,M,RAMBAUD,ROBERT,COM,550,F,DUCRET,CHRISTIANE,SOC,550,F,CHAUMONT,SYLVIANE,DVG,794,F,DUFOUR,MARTINE,VEC,436,M,VELIN,GERARD,UDF,1918,M,CARDINAL LE,REMY,FN,313,F,ORNANO D',MIREILLE,MNR,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,3,ASPRES-SUR-BUECH,1664,279,1385,"83,23",76,1309,M,TOURTET,DANIEL,COM,271,M,MEYSENQ,CLAUDE,SOC,396,M,LOMBARD,J.LUC,DVD,592,M,BONNARD,JACQUES,MNR,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,4,BARCILLONNETTE,289,29,260,"89,97",2,258,M,PIUSSI,GILBERT,COM,25,M,TRAISNEL,LUC,SOC,40,M,COSTORIER,REMI,DVD,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,8,EMBRUN,7273,1700,5573,"76,63",176,5397,M,MUSSON,ALAIN,SOC,2059,M,SIRI,RICHARD,DVD,2925,M,LAMIC,LOUIS,DVD,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,9,GAP-CAMPAGNE,3115,539,2576,"82,7",90,2486,M,POL,BRUNO,COM,70,M,BRILLARD,PIERRE,DVG,569,M,OLIVIER,MICHEL,VEC,254,M,HUBAUD,CHRISTIAN,UDF,603,M,PARA,ROGER,DVD,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,10,LA GRAVE,699,167,532,"76,11",112,420,M,DURAND,J.PAUL,DVD,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,11,GUILLESTRE,4359,919,3440,"78,92",90,3350,M,BERLANGER,SERGI,SOC,320,M,ABRARD,LOUIS,PRG,402,M,IMBERT,MAX,RPF,218,M,CANNAT,MARCEL,DVD,1775,M,DOMENY,GILBERT,DVD,558,F,ROLLAND,ISABELLE,MNR,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,12,LARAGNE-MONTEGLIN,4147,765,3382,"81,55",232,3150,M,LECOUFFE,BRUNO,SOC,388,M,TRUPHEME,AUGUSTE,DVG,956,M,SEINTURIER,PIERRE,RPR,1158,M,CARRE,MICHEL,DVD,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,14,ORCIERES,1549,265,1284,"82,89",63,1221,M,CAMPEL,GERARD,COM,82,M,REYNIER,J.PAUL,SOC,490,M,RICOU,PATRICK,DVD,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,15,ORPIERRE,925,175,750,"81,08",112,638,M,MAS,GEORGES,SOC,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,16,RIBIERS,1254,266,988,"78,79",54,934,F,MONET,M.CHRISTINE,VEC,239,M,MOULLET,ALBERT,DVD,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,19,SAINT-ETIENNE-EN-DEVOLUY,833,135,698,"83,79",37,661,M,MANIVEL,ALAIN,DVG,129,M,BERNARD,J.MARIE,DVD,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,25,BRIANCON-SUD,6589,2014,4575,"69,43",204,4371,M,BLAIS,J. CLAUDE,COM,512,M,JALADE,JACQUES,SOC,664,M,CAUMONT DE,ROBERT,DVG,468,M,PRUVOT,JOEL,VEC,446,M,BAYROU,ALAIN,DL,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,27,GAP-NORD-EST,4013,1346,2667,"66,46",165,2502,M,MASCARELLLI,BERNARD,COM,133,M,FEUTRIER,CLAUDE,SOC,875,M,ASSAS,AMAR,VEC,213,F,FAURE,DENISE,DVD,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,28,GAP-NORD-OUEST,2713,860,1853,"68,3",85,1768,M,BLANC,GUY,DVG,1065,M,VINARD,J.LOU,RPR,123,M,MARTIN,J.PIERRE,UDF,375,M,MARCEL,YVES,DL,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,30,GAP-SUD-OUEST,6278,2132,4146,"66,04",219,3927,M,GUIGLI,JEAN,COM,353,M,GRAGLIA,CHRISTIAN,SOC,1047,M,DERBEZ,BERNARD,ECO,357,M,SEARD,CHRISTIAN,RPR,1228,M,HAHN,J.FRANCOIS,RPF,352,M,CADO,CHRISTIAN,DVD,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,1,ANTIBES-BIOT,22568,9442,13126,"58,16",541,12585,M,PIEL,GERARD,COM,1322,M,GERMERIE,CONSTANT,SOC,1402,F,GLASSER,ANNICK,ECO,911,M,PAUGET,ERIC,RPR,5656,F,CHADOUTAUD,M.NOELLE,DVD,1201,M,FRAPPA,J.CLAUDE,FN,1705,F,VAN DE VELDE,CLAUDETTE,MNR,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,2,LE-BAR-SUR-LOUP,20179,6941,13238,"65,6",448,12790,M,GUICHARD,J.MICHEL,SOC,2587,M,MUSSI,PHILIPPE,VEC,1387,M,GILLARD,MAURICE,ECO,774,M,ROSSI,MICHEL,RPR,5255,M,ROSSIGNOL,PIERRE,DVD,1156,F,PRAT,M.ROSE,FN,1200,M,MAURESO,JEAN,MNR,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,3,BEAUSOLEIL,8205,3653,4552,"55,48",121,4431,M,DELGAY-TROISE,JACQUES,COM,384,M,VIAL,ROBERT,DVG,1350,M,SPINELLI,GERARD,DL,1406,M,BALDONI,ROGER,DVD,466,M,VIALE,JOSEPH,DVD,417,M,NIVET,J.PIERRE,DVD,63,M,BAYON,PHILIPPE,FN,250,M,MIQUEL,JEAN,MNR,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,4,BREIL-SUR-ROYA,2641,639,2002,"75,8",67,1935,M,GOGOIS,SYLVAIN,COM,395,M,JUTTNER,JEAN,SOC,0,F,FUOCHI,JOCELYNE,DVG,434,M,MARY,GILBERT,RPR,1007,M,SONNATI,FLORIUS,FN,63,M,LEROY,GUY,MNR,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,6,CANNES-EST,17772,7730,10042,"56,5",263,9779,F,PICOT,GHISLAINE,COM,167,F,CRAPIZ,APOLLINE,SOC,1110,F,CREPET,FRANCOISE,ECO,223,M,COURBIS,PIERRE,DIV,81,F,HERICORD,JACQUELINE,RPR,2311,M,CIMA,GILLES,UDF,2282,M,RAFFAELE,GUY,DVD,233,F,LEADOUZE,FRANCOISE,DVD,754,M,JARRY,LUCIEN,DVD,423,M,CORNUT-GENTILLE,BERNARD,DVD,789,F,PHILIPPS,CATHERINE,FN,1203,F,OTTL,MONIQUE,MNR,203,,,,,,,,,,
6,ALPES MARITIMES,7,CONTES,10921,3206,7715,"70,64",366,7349,M,TUJAGUE,FRANCIS,COM,4769,M,FERRARI,FRANC,RPR,1544,M,THIERY,JEAN,FN,701,M,GIACOBI,HONORE,MNR,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,13,MENTON-EST,17066,7180,9886,"57,93",424,9462,M,CUCINELLI,J.MICHEL,COM,484,F,GERARD,PASCALE,SOC,1640,M,TRABALIONI,FABRIZIO,ECO,387,F,GIUDICELI,COLETTE,DL,4280,F,WALTON-GIACCARDI,YVETTE,RPF,712,M,CERCELLETI,CLAUDE,DVD,292,M,VIDAL,PATRICK,DVD,151,F,MATHIEU,MONIQUE,FN,1289,M,NITARD,RENE,MNR,227,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,14,NICE-1,13981,7568,6413,"45,87",240,6173,M,SILLAM,OLIVIER,EXG,88,F,LAUNAY,DOMINIQUE,COM,427,M,CONCAS,MARC,SOC,1079,M,GAECHTER,REMI,VEC,464,M,FRANCOIS,MICHEL,ECO,108,M,BUCH,ROLAND,DIV,40,M,RAZEAU,CHRISTIAN,DIV,167,M,COLON,J.MARIE,UDF,892,M,BOSIO,GERARD,DL,1308,M,NERI,FERNAND,DVD,329,M,MALBEQUI,GERARD,DVD,94,M,SANTINI,MARIO,DVD,317,M,ARGENTIERI,PIERRE,FN,687,M,CAITUCOLI,XAVIER,MNR,173
6,ALPES MARITIMES,15,NICE-2,13052,7044,6008,"46,03",239,5769,F,CLAIRET-TRUCHI,DANIELLE,COM,911,F,THIEMONGE,JEANNINE,VEC,873,M,PICO,RENE,DIV,83,M,LEONELLI,PIERRE,RPR,1450,M,CHAFFOT,PASCAL,DVD,0,M,ICART,JEAN,DVD,1013,F,CATINCHI,MARTINE,DVD,576,F,MARTINEZ,MARYSE,FN,648,M,LOEUILLET,FREDERIC,MNR,215,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,17,NICE-4,13915,8061,5854,"42,07",156,5698,M,AVALLONI,PHILIPPE,COM,157,F,MOTTARD,DOMINIQUE,SOC,1144,F,NICAISE,M.LUZ,VEC,309,F,DELGADO,MIREILLE,ECO,105,F,RUZZICONI,EDITH,DIV,85,M,GRINDA,OLLIVIER,DIV,380,M,RIVIERE,JEROME,DL,1088,M,VEROLA,AUGUSTE,DVD,1490,M,GUBERNATIS DE,GERARD,FN,786,F,MICHELIER,CLAUDINE,MNR,154,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,20,ROQUESTERON,3644,746,2898,"79,53",133,2765,M,DESGRANGES,ALAIN,COM,549,M,MORANI,P.GUY,RPR,1955,M,DAUENHAUER,PIERRE,FN,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,21,SAINT-AUBAN,2517,320,2197,"87,29",46,2151,M,PEBRE,ALAIN,COM,116,F,ROCHE,GENEVIEVE,SOC,31,M,MARTORANA,OLIVIER,ECO,27,F,BELLON,PIERRETTE,DVD,914,M,GUEGUEN,THIERRY,DVD,924,M,FOCACHON,ISIDORE,FN,50,M,COMMINCIOLI,GUY,MNR,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,22,SAINT-ETIENNE-DE-TINEE,2245,383,1862,"82,94",85,1777,M,BREZZO,ERIC,COM,133,M,BRUN,DANIEL,ECO,92,M,ESTROSI,CHRISTIAN,RPR,1496,M,DEVERT,MICHEL,FN,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,24,SAINT-SAUVEUR-SUR-TINEE,2725,496,2229,"81,8",47,2182,M,GAISSA,JOSEPH,SOC,862,M,BLANCHI,FERNAND,RPR,1228,M,OSMAN,FRANCK,FN,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,26,SOSPEL,2776,644,2132,"76,8",162,1970,M,BOUTET,DOMINIQUE,COM,217,F,BONNET,M.HELENE,ECO,148,M,LORENZI,J.MARIO,DVD,1379,M,LORENZO,STEPHANE,FN,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,28,VENCE,17210,6454,10756,"62,5",371,10385,M,FIORI,J.LOUIS,COM,860,F,BOIVIN,ODETTE,SOC,2017,M,CAMPAGNA,PIERRE,VEC,717,F,LE BRIS,CELIA,ECO,530,F,OLIVERO,NICOLE,DIV,127,M,FOUQUES,PIERRE,RPR,2279,M,IACONO,CHRISTIAN,UDF,2493,M,EME,CLAUDE,FN,892,F,PEREZ,MARTINE,MNR,470,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,31,TENDE,2419,498,1921,"79,41",65,1856,M,TOMASINI,MICHEL,COM,327,F,DESVALLEES,CATHERINE,SOC,363,M,BALARELLO,JOSE,DL,1025,M,DIAINVILLE,MAURICE,FN,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,33,NICE-6,17712,9340,8372,"47,27",321,8051,M,GUBERNATIS DE,PHILIPPE,COM,616,F,DEMINATTI,DANIELE,MDC,196,M,LAIGLE,PIERRE,SOC,1560,M,LAINEL,JACQUES,VEC,717,M,RIGOLAT,JOEL,ECO,0,M,GILABERT,ALAIN,DIV,176,M,MANGIAPAN,J.PIERRE,RPR,2604,M,PASQUINI,J.FRANCOIS,RPF,606,M,FAUDI,J.LOUIS,FN,1204,M,PEREZ,J.PAUL,MNR,372,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,34,LE CANNET,18253,7942,10311,"56,49",329,9982,M,BERNASCONI,PIERRE,COM,1644,M,MIGLIORE,ROGER,VEC,1321,F,TABAROT GAGLIOTI,MICHELE,DL,5308,F,TAOUSSON,ELISABETH,FN,1137,M,CANO,ROBERT,MNR,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,39,NICE-9,19158,9663,9495,"49,56",391,9104,M,TIBERI,JACQUES,COM,955,F,MATRINGE,MICHELE,SOC,1299,M,CHESNEL,LUC,VEC,644,M,MIRAN,PATRICE,ECO,364,M,SPUIG,ANDRE,DIV,125,M,FIORI,PIERRE,UDF,1094,M,CALZA,JOSEPH,DL,2674,F,RODRIGUES,SOLANGE,RPF,440,F,GARCIA,CATHERINE,FN,1224,M,MASCAGNI,LOUIS,MNR,285,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,43,NICE-13,16687,7281,9406,"56,37",351,9055,M,DELLA SUDDA,BRUNO,EXG,358,M,BEUNARD,ALAIN,COM,2286,F,ALLEGRET,R.MARIE,ECO,385,M,BERNARD,J.LOUIS,DIV,195,M,COLOMAS,HONORE,RPR,4092,M,PIGLI,GILBERT,FN,1343,F,HOIZEY,FLORENCE,MNR,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,45,CAGNES-SUR-MER-OUEST,23876,10420,13456,"56,36",376,13080,M,BEZ,ROBERT,SOC,2192,M,OLLIVIER,J.YVES,ECO,1129,F,PEIFFER,MARYSE,DIV,175,F,RIGER,M.ANGE,DL,1861,M,LUCA,LIONNEL,RPF,5545,M,GAGGERO,ALAIN,DVD,483,F,LARTIGUE,MONIQUE,FN,1226,M,HEIM,PAUL,MNR,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,46,MOUGINS,26951,10620,16331,"60,6",525,15806,M,CAPECCI,LOUIS,SOC,2946,M,CHEREL,DIDIER,VEC,2859,F,LAURIERE,CLAUDINE,RPR,4395,M,LANZA,CLAUDE,UDF,2471,M,SANCHEZ,RODOLPHE,DVD,797,M,FOUCHER,GILBERT,FN,1683,M,OTTL,JACQUES,MNR,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,49,CANNES-CENTRE,18912,8167,10745,"56,82",399,10346,M,MEYFFRET,CLAUDE,COM,531,F,FILLEBEEN,DOMINIQUE,VEC,998,M,VILLON,J.PIERRE,ECO,356,M,LOPEZ,ALBERT,UDF,1209,M,TABAROT,PHILIPPE,DL,2243,M,WOHL,JEAN,DVD,410,M,CASANOVA,YVAN,DVD,1834,M,NOCENTINI,J.PIERRE,DVD,165,M,VOGEL,PAUL,DVD,879,F,PLUTINO,ISABELLE,FN,1433,M,COMMERMONT,CHRISTIAN,MNR,288,,,,,,,,,,,,,,,
6,ALPES MARITIMES,50,CARROS,9932,3189,6743,"67,89",315,6428,M,PAPI,MARIUS,COM,4052,M,MARTIN,MARTIAL,ECO,407,M,BENARROCHE,PAUL,UDF,949,M,FILA-PIZZO,GILLES,FN,699,M,MICHELIER,ROGER,MNR,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,52,MENTON-OUEST,13397,5840,7557,"56,41",313,7244,F,MEZIN,GISELE,COM,272,F,GRASSO,MONICA,SOC,761,M,PASCAULT,HERVE,VEC,710,M,CESARI,PATRICK,RPR,4340,M,MATHIEU,MICHEL,FN,875,M,CAITUCOLI,PAUL,MNR,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,3,AUBENAS,12890,4069,8821,"68,43",407,8414,M,DELAUCHE,Henri,COM,765,M,ALAIZE,Stéphane,SOC,2417,M,ARNOU,Eric,VEC,787,M,CONSTANT,J.Pierre,RPR,2216,M,CHASTANIER,Pierre,UDF,1137,M,BARRAS,J.Paul,DVD,332,F,GERBAULT,Blandine,FN,298,M,ARSAC,Thierry,MNR,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,4,BOURG-SAINT-ANDEOL,10359,2540,7819,"75,48",235,7584,M,ISSARTEL,J.Louis,COM,686,M,TERRASSE,Pascal,SOC,4016,M,SERRE,J.Marc,RPR,2084,M,VANHOVE,J.Joël,FN,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,5,BURZET,1261,179,1082,"85,8",20,1062,M,ALEXANDRE,Jacques,DVD,231,M,COMTE,Gabriel,DVD,475,M,REOT,Robert,DVD,247,F,PORTIER,Paulette,FN,15,F,GELIBERT,Claire,MNR,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,7,CHOMERAC,6323,1495,4828,"76,36",157,4671,M,JACQUART,François,COM,950,F,POLLARD-BOULOGNE,Annie,DVG,1009,M,MARTIN,Alain,DVD,2371,F,FOURDACHON,Simone,FN,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,8,COUCOURON,1996,217,1779,"89,13",81,1698,M,VIDAL,J.Luc,COM,55,M,DUNY,André,DVG,364,M,GENEST,Jacques,RPR,1225,M,REFEYTON,Bernard,FN,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,11,LARGENTIERE,5380,1327,4053,"75,33",130,3923,F,CHEVALIN,Myriam,COM,214,M,STEMPERT,Georges,SOC,1058,F,MONTEREMAL,M.Josée,DVG,468,F,BUISSON,Jacqueline,VEC,321,M,DURAND,J.Roger,DVD,1604,M,POLAK,Jean,FN,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,14,ROCHEMAURE,4884,1242,3642,"74,57",122,3520,M,COTTA,Robert,COM,1257,M,EHLING,Claude,DVG,439,M,FERROUSSIER,Franck,RPR,444,M,NODIN,Jacques,DVD,1136,M,FAURE,Maurice,FN,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,15,SAINT-AGREVE,3489,878,2611,"74,84",120,2491,M,DELEPINE,Frédéric,COM,160,M,DONDOUX,Jacques,PRG,1348,M,JOUVE,Henry,DVD,894,F,CHARMATY,M.France,FN,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,19,SAINT-PERAY,18176,5617,12559,"69,1",413,12146,M,PEREZ,Jacques,MDC,2258,M,LASBROAS,J.Paul,DVG,2471,M,CHAZALLON,J.Régis,RPR,2019,M,DUBAY,Jacques,DVD,4499,F,VANHOVE,Françoise,FN,561,M,LHOTTE,Yvon,MNR,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,21,SATILLIEU,5785,1118,4667,"80,67",167,4500,M,BOBICHON,Gérard,COM,445,M,FRERY,Guy,SOC,635,M,WENDLINGER,Stéphane,DVG,415,M,GIRAUD,Pierre,DVD,2646,F,POLAK,Lucienne,FN,210,M,ROUBY,Michel,MNR,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,22,SERRIERES,7313,1701,5612,"76,74",296,5316,M,SANGUINET,Francis,COM,227,F,EVRARD JAMIER,Agnès,SOC,717,M,DUCHAMP,Denis,DVG,1164,M,SKUBICH,Max Gérard,VEC,442,M,DOZANCE,Philippe,DVD,914,M,CHERPIN,Marc,DVD,449,M,GOUTERON,Claude,DVD,770,M,RICHARD,Claude,FN,448,M,ORIOL,Bernard,MNR,185,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,23,THUEYTS,5857,1216,4641,"79,24",172,4469,M,BARDINE,J.Pierre,COM,747,M,DALVERNY,Jérôme,DVG,548,M,BRUCHET,Gérard,DVG,1524,F,ARNOU,Odile,VEC,261,M,TESTON,Daniel,DVD,1156,F,FREYDIER,Josette,FN,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,24,TOURNON,15516,4100,11416,"73,58",468,10948,M,QUINKAL,Maurice,PRG,2392,M,MOURGUES,J.Claude,VEC,1905,M,FRACHISSE,J.Pierre,DL,2188,M,DARNAUD,Michel,DVD,2161,M,LAPRE,Gérard,DVD,1325,F,LAMY,Maryse,FN,656,F,MARTIN,Catherine,MNR,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,26,VALLON-PONT-D'ARC,5905,1210,4695,"79,51",166,4529,M,PONTON,Serge,COM,624,M,SERRE,Yves,SOC,981,M,BOUCHER,Simon,DVG,527,M,BOUCHER,J.Paul,DVG,320,M,GONTIER,André,VEC,377,M,DIVOL,Max,RPR,1460,M,LEPETIT,J.Yves,FN,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,28,VERNOUX-EN-VIVARAIS,2943,580,2363,"80,29",189,2174,M,AUREL,J.Claude,COM,350,M,BARRAL,Daniel,DVG,1100,M,GIRAUD,Joël,RPR,568,M,ASTIER,Michel,FN,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
