,Code département,département,Inscrits,Votants,Blancs et nuls,Exprimés,year,election_round,election
11875,19,CORREZE,8214,5803,295,5508,2004,t1,cantonales
11876,19,CORREZE,3188,2544,154,2390,2004,t1,cantonales
11877,19,CORREZE,2876,2307,115,2192,2004,t1,cantonales
11878,19,CORREZE,4384,3458,286,3172,2004,t1,cantonales
11879,19,CORREZE,5133,3624,200,3424,2004,t1,cantonales
11880,19,CORREZE,5413,4324,217,4107,2004,t1,cantonales
11881,19,CORREZE,5845,3132,133,2999,2004,t1,cantonales
11882,19,CORREZE,7253,4151,215,3936,2004,t1,cantonales
11883,19,CORREZE,10844,7408,481,6927,2004,t1,cantonales
11884,19,CORREZE,4470,3217,203,3014,2004,t1,cantonales
11885,2A,CORSE SUD,6179,4577,235,4342,2004,t1,cantonales
11886,2A,CORSE SUD,2495,2112,39,2073,2004,t1,cantonales
11887,2A,CORSE SUD,1985,1666,59,1607,2004,t1,cantonales
11888,2A,CORSE SUD,2783,2018,110,1908,2004,t1,cantonales
11889,2A,CORSE SUD,3737,3170,83,3087,2004,t1,cantonales
11890,2A,CORSE SUD,2540,1591,194,1397,2004,t1,cantonales
11891,2A,CORSE SUD,8761,5620,232,5388,2004,t1,cantonales
11892,2A,CORSE SUD,1867,1504,44,1460,2004,t1,cantonales
11893,2A,CORSE SUD,4136,2935,115,2820,2004,t1,cantonales
11894,2A,CORSE SUD,3165,2372,83,2289,2004,t1,cantonales
11895,2A,CORSE SUD,3965,2749,111,2638,2004,t1,cantonales
11896,2B,HAUTE CORSE,3176,2502,138,2364,2004,t1,cantonales
11897,2B,HAUTE CORSE,3370,2885,50,2835,2004,t1,cantonales
11898,2B,HAUTE CORSE,3352,2319,402,1917,2004,t1,cantonales
11899,2B,HAUTE CORSE,2965,2375,73,2302,2004,t1,cantonales
11900,2B,HAUTE CORSE,2570,2234,39,2195,2004,t1,cantonales
11901,2B,HAUTE CORSE,4523,2975,232,2743,2004,t1,cantonales
11902,2B,HAUTE CORSE,3512,2957,134,2823,2004,t1,cantonales
11903,2B,HAUTE CORSE,4455,2961,270,2691,2004,t1,cantonales
11904,2B,HAUTE CORSE,2983,2469,77,2392,2004,t1,cantonales
11905,2B,HAUTE CORSE,3617,2521,227,2294,2004,t1,cantonales
11906,2B,HAUTE CORSE,5162,4001,101,3900,2004,t1,cantonales
11907,2B,HAUTE CORSE,2722,2070,80,1990,2004,t1,cantonales
11908,2B,HAUTE CORSE,1798,1527,33,1494,2004,t1,cantonales
11909,2B,HAUTE CORSE,1441,1073,80,993,2004,t1,cantonales
11910,21,COTE D'OR,1424,999,53,946,2004,t1,cantonales
11911,21,COTE D'OR,4223,2816,92,2724,2004,t1,cantonales
11912,21,COTE D'OR,9164,5443,195,5248,2004,t1,cantonales
11913,21,COTE D'OR,11163,6783,231,6552,2004,t1,cantonales
11914,21,COTE D'OR,2387,1650,104,1546,2004,t1,cantonales
11915,21,COTE D'OR,9978,5761,175,5586,2004,t1,cantonales
11916,21,COTE D'OR,10649,7130,260,6870,2004,t1,cantonales
11917,21,COTE D'OR,972,782,41,741,2004,t1,cantonales
11918,21,COTE D'OR,8402,5619,159,5460,2004,t1,cantonales
11919,21,COTE D'OR,5743,3933,140,3793,2004,t1,cantonales
11920,21,COTE D'OR,8288,5443,227,5216,2004,t1,cantonales
11921,21,COTE D'OR,2128,1499,38,1461,2004,t1,cantonales
11922,21,COTE D'OR,10391,6838,303,6535,2004,t1,cantonales
11923,21,COTE D'OR,5506,3613,118,3495,2004,t1,cantonales
11924,21,COTE D'OR,7471,4390,143,4247,2004,t1,cantonales
11925,21,COTE D'OR,2498,1749,68,1681,2004,t1,cantonales
11926,21,COTE D'OR,2802,1945,52,1893,2004,t1,cantonales
11927,21,COTE D'OR,2849,2013,108,1905,2004,t1,cantonales
11928,21,COTE D'OR,15699,10246,264,9982,2004,t1,cantonales
11929,21,COTE D'OR,12974,8195,176,8019,2004,t1,cantonales
11930,21,COTE D'OR,22674,15137,522,14615,2004,t1,cantonales
11931,22,COTES D'ARMOR,3474,2650,69,2581,2004,t1,cantonales
11932,22,COTES D'ARMOR,6084,4560,140,4420,2004,t1,cantonales
11933,22,COTES D'ARMOR,6750,5029,144,4885,2004,t1,cantonales
11934,22,COTES D'ARMOR,2381,1936,49,1887,2004,t1,cantonales
11935,22,COTES D'ARMOR,17766,12148,590,11558,2004,t1,cantonales
11936,22,COTES D'ARMOR,11056,7349,249,7100,2004,t1,cantonales
11937,22,COTES D'ARMOR,4586,3424,119,3305,2004,t1,cantonales
11938,22,COTES D'ARMOR,5866,4350,234,4116,2004,t1,cantonales
11939,22,COTES D'ARMOR,11405,7867,280,7587,2004,t1,cantonales
11940,22,COTES D'ARMOR,4175,3272,95,3177,2004,t1,cantonales
11941,22,COTES D'ARMOR,10745,7706,290,7416,2004,t1,cantonales
11942,22,COTES D'ARMOR,9127,6430,254,6176,2004,t1,cantonales
11943,22,COTES D'ARMOR,15187,9718,303,9415,2004,t1,cantonales
11944,22,COTES D'ARMOR,21760,14351,390,13961,2004,t1,cantonales
11945,22,COTES D'ARMOR,3891,2969,89,2880,2004,t1,cantonales
11946,22,COTES D'ARMOR,7924,6068,154,5914,2004,t1,cantonales
11947,22,COTES D'ARMOR,4635,3395,157,3238,2004,t1,cantonales
11948,22,COTES D'ARMOR,7542,5457,221,5236,2004,t1,cantonales
11949,22,COTES D'ARMOR,5603,3940,98,3842,2004,t1,cantonales
11950,22,COTES D'ARMOR,5024,3858,100,3758,2004,t1,cantonales
11951,22,COTES D'ARMOR,4653,3488,104,3384,2004,t1,cantonales
11952,22,COTES D'ARMOR,6603,5076,165,4911,2004,t1,cantonales
11953,22,COTES D'ARMOR,3253,2425,91,2334,2004,t1,cantonales
11954,22,COTES D'ARMOR,16605,11267,402,10865,2004,t1,cantonales
11955,22,COTES D'ARMOR,14689,10425,403,10022,2004,t1,cantonales
11956,22,COTES D'ARMOR,11474,7082,204,6878,2004,t1,cantonales
11957,23,CREUSE,3623,2488,160,2328,2004,t1,cantonales
11958,23,CREUSE,5444,3663,159,3504,2004,t1,cantonales
11959,23,CREUSE,3119,2243,127,2116,2004,t1,cantonales
11960,23,CREUSE,2412,1698,80,1618,2004,t1,cantonales
11961,23,CREUSE,4632,2988,150,2838,2004,t1,cantonales
11962,23,CREUSE,4610,3130,184,2946,2004,t1,cantonales
11963,23,CREUSE,3067,2169,110,2059,2004,t1,cantonales
11964,23,CREUSE,3279,2312,134,2178,2004,t1,cantonales
11965,23,CREUSE,1334,1052,32,1020,2004,t1,cantonales
11966,23,CREUSE,3369,2120,137,1983,2004,t1,cantonales
11967,23,CREUSE,1654,1192,60,1132,2004,t1,cantonales
11968,23,CREUSE,1803,1379,49,1330,2004,t1,cantonales
11969,23,CREUSE,5423,3526,214,3312,2004,t1,cantonales
11970,24,DORDOGNE,2775,2215,83,2132,2004,t1,cantonales
11971,24,DORDOGNE,15040,9506,408,9098,2004,t1,cantonales
11972,24,DORDOGNE,5620,4194,176,4018,2004,t1,cantonales
11973,24,DORDOGNE,3715,2837,133,2704,2004,t1,cantonales
11974,24,DORDOGNE,3058,2422,144,2278,2004,t1,cantonales
11975,24,DORDOGNE,2984,2230,113,2117,2004,t1,cantonales
11976,24,DORDOGNE,3302,2818,135,2683,2004,t1,cantonales
11977,24,DORDOGNE,4033,3135,158,2977,2004,t1,cantonales
11978,24,DORDOGNE,8675,6073,310,5763,2004,t1,cantonales
11979,24,DORDOGNE,6362,4705,225,4480,2004,t1,cantonales
11980,24,DORDOGNE,4575,3753,190,3563,2004,t1,cantonales
11981,24,DORDOGNE,3763,3036,179,2857,2004,t1,cantonales
11982,24,DORDOGNE,6815,5166,205,4961,2004,t1,cantonales
11983,24,DORDOGNE,7772,5573,271,5302,2004,t1,cantonales
11984,24,DORDOGNE,7109,5396,391,5005,2004,t1,cantonales
11985,24,DORDOGNE,3046,2475,72,2403,2004,t1,cantonales
11986,24,DORDOGNE,11941,8479,368,8111,2004,t1,cantonales
11987,24,DORDOGNE,6970,5386,292,5094,2004,t1,cantonales
11988,24,DORDOGNE,6821,4892,202,4690,2004,t1,cantonales
11989,24,DORDOGNE,4535,3469,147,3322,2004,t1,cantonales
11990,24,DORDOGNE,3703,2910,142,2768,2004,t1,cantonales
11991,24,DORDOGNE,3519,2700,109,2591,2004,t1,cantonales
11992,24,DORDOGNE,1939,1593,74,1519,2004,t1,cantonales
11993,24,DORDOGNE,11655,7865,392,7473,2004,t1,cantonales
11994,24,DORDOGNE,12331,8531,432,8099,2004,t1,cantonales
11995,24,DORDOGNE,14649,10157,650,9507,2004,t1,cantonales
11996,25,DOUBS,15681,9073,403,8670,2004,t1,cantonales
11997,25,DOUBS,4754,3331,207,3124,2004,t1,cantonales
11998,25,DOUBS,12547,8129,381,7748,2004,t1,cantonales
11999,25,DOUBS,5574,3576,124,3452,2004,t1,cantonales
12000,25,DOUBS,8228,6040,166,5874,2004,t1,cantonales
12001,25,DOUBS,5494,3674,290,3384,2004,t1,cantonales
12002,25,DOUBS,21035,13183,794,12389,2004,t1,cantonales
12003,25,DOUBS,10837,7265,300,6965,2004,t1,cantonales
12004,25,DOUBS,6429,4657,202,4455,2004,t1,cantonales
12005,25,DOUBS,3104,2263,131,2132,2004,t1,cantonales
12006,25,DOUBS,6021,4245,208,4037,2004,t1,cantonales
12007,25,DOUBS,4538,3351,151,3200,2004,t1,cantonales
12008,25,DOUBS,3577,2570,120,2450,2004,t1,cantonales
12009,25,DOUBS,7836,5621,256,5365,2004,t1,cantonales
12010,25,DOUBS,12316,7525,268,7257,2004,t1,cantonales
12011,25,DOUBS,12508,7991,369,7622,2004,t1,cantonales
12012,25,DOUBS,8228,4748,183,4565,2004,t1,cantonales
12013,25,DOUBS,9305,6216,292,5924,2004,t1,cantonales
12014,26,DROME,19423,12471,427,12044,2004,t1,cantonales
12015,26,DROME,14672,9962,263,9699,2004,t1,cantonales
12016,26,DROME,1698,1234,27,1207,2004,t1,cantonales
12017,26,DROME,4608,3248,89,3159,2004,t1,cantonales
12018,26,DROME,5669,4097,120,3977,2004,t1,cantonales
12019,26,DROME,5815,4327,97,4230,2004,t1,cantonales
12020,26,DROME,1557,1192,30,1162,2004,t1,cantonales
12021,26,DROME,12538,7597,312,7285,2004,t1,cantonales
12022,26,DROME,965,765,27,738,2004,t1,cantonales
12023,26,DROME,9831,6744,245,6499,2004,t1,cantonales
12024,26,DROME,12372,8010,311,7699,2004,t1,cantonales
12025,26,DROME,1287,969,28,941,2004,t1,cantonales
12026,26,DROME,4970,3565,100,3465,2004,t1,cantonales
12027,26,DROME,14387,9602,388,9214,2004,t1,cantonales
12028,26,DROME,9909,6276,185,6091,2004,t1,cantonales
12029,26,DROME,16059,10320,320,10000,2004,t1,cantonales
12030,26,DROME,16736,10775,407,10368,2004,t1,cantonales
12031,26,DROME,8705,5272,136,5136,2004,t1,cantonales
12032,27,EURE,10743,7277,321,6956,2004,t1,cantonales
12033,27,EURE,12725,7770,331,7439,2004,t1,cantonales
12034,27,EURE,3637,2511,90,2421,2004,t1,cantonales
12035,27,EURE,8985,5892,284,5608,2004,t1,cantonales
12036,27,EURE,6193,4200,154,4046,2004,t1,cantonales
12037,27,EURE,7394,5004,195,4809,2004,t1,cantonales
12038,27,EURE,10076,6691,316,6375,2004,t1,cantonales
12039,27,EURE,6240,4239,138,4101,2004,t1,cantonales
12040,27,EURE,11031,7062,294,6768,2004,t1,cantonales
12041,27,EURE,3606,2567,94,2473,2004,t1,cantonales
12042,27,EURE,5208,3411,126,3285,2004,t1,cantonales
12043,27,EURE,10079,6595,196,6399,2004,t1,cantonales
12044,27,EURE,7219,4800,194,4606,2004,t1,cantonales
12045,27,EURE,16776,10536,515,10021,2004,t1,cantonales
12046,27,EURE,6207,3846,120,3726,2004,t1,cantonales
12047,27,EURE,9042,5208,232,4976,2004,t1,cantonales
12048,27,EURE,5371,3494,261,3233,2004,t1,cantonales
12049,27,EURE,7847,4762,268,4494,2004,t1,cantonales
12050,27,EURE,11474,7268,223,7045,2004,t1,cantonales
12051,27,EURE,9818,6524,229,6295,2004,t1,cantonales
12052,27,EURE,12206,7540,300,7240,2004,t1,cantonales
12053,27,EURE,7655,5212,171,5041,2004,t1,cantonales
12054,28,EURE ET LOIR,7241,4943,125,4818,2004,t1,cantonales
12055,28,EURE ET LOIR,12651,8021,270,7751,2004,t1,cantonales
12056,28,EURE ET LOIR,15810,10229,567,9662,2004,t1,cantonales
12057,28,EURE ET LOIR,6666,4284,197,4087,2004,t1,cantonales
12058,28,EURE ET LOIR,1822,1201,64,1137,2004,t1,cantonales
12059,28,EURE ET LOIR,7538,4601,209,4392,2004,t1,cantonales
12060,28,EURE ET LOIR,6397,4103,172,3931,2004,t1,cantonales
12061,28,EURE ET LOIR,21036,12682,550,12132,2004,t1,cantonales
12062,28,EURE ET LOIR,11313,6999,273,6726,2004,t1,cantonales
12063,28,EURE ET LOIR,4007,2895,71,2824,2004,t1,cantonales
12064,28,EURE ET LOIR,4201,2704,119,2585,2004,t1,cantonales
12065,28,EURE ET LOIR,20449,12504,517,11987,2004,t1,cantonales
12066,28,EURE ET LOIR,11031,6284,277,6007,2004,t1,cantonales
12067,28,EURE ET LOIR,12265,7240,340,6900,2004,t1,cantonales
12068,29,FINISTERE,4028,2944,112,2832,2004,t1,cantonales
12069,29,FINISTERE,7452,4897,191,4706,2004,t1,cantonales
12070,29,FINISTERE,11715,7583,241,7342,2004,t1,cantonales
12071,29,FINISTERE,8861,4958,102,4856,2004,t1,cantonales
12072,29,FINISTERE,12138,9180,243,8937,2004,t1,cantonales
12073,29,FINISTERE,21069,12670,438,12232,2004,t1,cantonales
12074,29,FINISTERE,13372,8997,301,8696,2004,t1,cantonales
12075,29,FINISTERE,19743,13438,367,13071,2004,t1,cantonales
12076,29,FINISTERE,20378,14054,472,13582,2004,t1,cantonales
12077,29,FINISTERE,9985,6976,175,6801,2004,t1,cantonales
12078,29,FINISTERE,12672,8710,183,8527,2004,t1,cantonales
12079,29,FINISTERE,14029,9668,310,9358,2004,t1,cantonales
12080,29,FINISTERE,6542,4855,166,4689,2004,t1,cantonales
12081,29,FINISTERE,12667,8703,219,8484,2004,t1,cantonales
12082,29,FINISTERE,7053,4694,149,4545,2004,t1,cantonales
12083,29,FINISTERE,7297,5216,187,5029,2004,t1,cantonales
12084,29,FINISTERE,14613,9750,262,9488,2004,t1,cantonales
12085,29,FINISTERE,14145,9657,284,9373,2004,t1,cantonales
12086,29,FINISTERE,10113,7117,271,6846,2004,t1,cantonales
12087,29,FINISTERE,15581,10095,323,9772,2004,t1,cantonales
12088,29,FINISTERE,5564,4027,82,3945,2004,t1,cantonales
12089,29,FINISTERE,12657,8367,217,8150,2004,t1,cantonales
12090,29,FINISTERE,11230,7026,177,6849,2004,t1,cantonales
12091,29,FINISTERE,8897,5164,130,5034,2004,t1,cantonales
12092,29,FINISTERE,15002,10362,385,9977,2004,t1,cantonales
12093,29,FINISTERE,9547,5170,134,5036,2004,t1,cantonales
12094,29,FINISTERE,13632,8360,164,8196,2004,t1,cantonales
12095,29,FINISTERE,8739,4898,82,4816,2004,t1,cantonales
12096,30,GARD,12885,8828,374,8454,2004,t1,cantonales
12097,30,GARD,14349,9252,387,8865,2004,t1,cantonales
12098,30,GARD,17836,11293,459,10834,2004,t1,cantonales
12099,30,GARD,959,705,39,666,2004,t1,cantonales
12100,30,GARD,2820,2291,61,2230,2004,t1,cantonales
12101,30,GARD,4524,3339,79,3260,2004,t1,cantonales
12102,30,GARD,4405,3345,125,3220,2004,t1,cantonales
12103,30,GARD,13545,8361,243,8118,2004,t1,cantonales
12104,30,GARD,13752,9894,464,9430,2004,t1,cantonales
12105,30,GARD,14372,9951,352,9599,2004,t1,cantonales
12106,30,GARD,997,849,34,815,2004,t1,cantonales
12107,30,GARD,8756,6284,219,6065,2004,t1,cantonales
12108,30,GARD,2743,2076,89,1987,2004,t1,cantonales
12109,30,GARD,9862,6825,232,6593,2004,t1,cantonales
12110,30,GARD,17090,11687,424,11263,2004,t1,cantonales
12111,30,GARD,2312,1718,42,1676,2004,t1,cantonales
12112,30,GARD,1174,1029,17,1012,2004,t1,cantonales
12113,30,GARD,13996,9213,289,8924,2004,t1,cantonales
12114,30,GARD,13254,8622,267,8355,2004,t1,cantonales
12115,30,GARD,6018,4212,159,4053,2004,t1,cantonales
12116,30,GARD,6508,4677,149,4528,2004,t1,cantonales
12117,30,GARD,9559,5568,204,5364,2004,t1,cantonales
12118,30,GARD,8743,5548,169,5379,2004,t1,cantonales
12119,31,HAUTE GARONNE,3259,2323,116,2207,2004,t1,cantonales
12120,31,HAUTE GARONNE,5393,3812,144,3668,2004,t1,cantonales
12121,31,HAUTE GARONNE,4263,3123,164,2959,2004,t1,cantonales
12122,31,HAUTE GARONNE,3342,2556,99,2457,2004,t1,cantonales
12123,31,HAUTE GARONNE,25786,18641,595,18046,2004,t1,cantonales
12124,31,HAUTE GARONNE,7937,5599,294,5305,2004,t1,cantonales
12125,31,HAUTE GARONNE,3954,2961,111,2850,2004,t1,cantonales
12126,31,HAUTE GARONNE,24562,16694,705,15989,2004,t1,cantonales
12127,31,HAUTE GARONNE,3895,3207,89,3118,2004,t1,cantonales
12128,31,HAUTE GARONNE,5500,4245,162,4083,2004,t1,cantonales
12129,31,HAUTE GARONNE,11185,7613,428,7185,2004,t1,cantonales
12130,31,HAUTE GARONNE,29317,19215,780,18435,2004,t1,cantonales
12131,31,HAUTE GARONNE,9374,6761,234,6527,2004,t1,cantonales
12132,31,HAUTE GARONNE,5866,4314,160,4154,2004,t1,cantonales
12133,31,HAUTE GARONNE,3351,2469,127,2342,2004,t1,cantonales
12134,31,HAUTE GARONNE,15754,9861,666,9195,2004,t1,cantonales
12135,31,HAUTE GARONNE,2717,1955,108,1847,2004,t1,cantonales
12136,31,HAUTE GARONNE,16063,9021,223,8798,2004,t1,cantonales
12137,31,HAUTE GARONNE,20994,12433,347,12086,2004,t1,cantonales
12138,31,HAUTE GARONNE,17547,10024,271,9753,2004,t1,cantonales
12139,31,HAUTE GARONNE,8637,6487,291,6196,2004,t1,cantonales
12140,31,HAUTE GARONNE,17671,10052,306,9746,2004,t1,cantonales
12141,31,HAUTE GARONNE,20655,11210,446,10764,2004,t1,cantonales
12142,31,HAUTE GARONNE,25621,16358,638,15720,2004,t1,cantonales
12143,31,HAUTE GARONNE,30927,20046,991,19055,2004,t1,cantonales
12144,31,HAUTE GARONNE,22102,14498,484,14014,2004,t1,cantonales
12145,31,HAUTE GARONNE,32104,21173,756,20417,2004,t1,cantonales
12146,32,GERS,4998,3449,164,3285,2004,t1,cantonales
12147,32,GERS,3779,2633,153,2480,2004,t1,cantonales
12148,32,GERS,2140,1663,76,1587,2004,t1,cantonales
12149,32,GERS,7545,5281,272,5009,2004,t1,cantonales
12150,32,GERS,2668,2098,101,1997,2004,t1,cantonales
12151,32,GERS,3900,2852,137,2715,2004,t1,cantonales
12152,32,GERS,3579,2837,104,2733,2004,t1,cantonales
12153,32,GERS,3801,2830,115,2715,2004,t1,cantonales
12154,32,GERS,1608,1274,44,1230,2004,t1,cantonales
12155,32,GERS,3862,2774,132,2642,2004,t1,cantonales
12156,32,GERS,3276,2439,156,2283,2004,t1,cantonales
12157,32,GERS,5388,4011,206,3805,2004,t1,cantonales
12158,32,GERS,2191,1669,76,1593,2004,t1,cantonales
12159,32,GERS,2257,1847,51,1796,2004,t1,cantonales
12160,32,GERS,3539,2636,107,2529,2004,t1,cantonales
12161,32,GERS,6741,4793,237,4556,2004,t1,cantonales
12162,33,GIRONDE,10741,6589,139,6450,2004,t1,cantonales
12163,33,GIRONDE,38226,25147,1321,23826,2004,t1,cantonales
12164,33,GIRONDE,3703,2878,157,2721,2004,t1,cantonales
12165,33,GIRONDE,9419,6434,321,6113,2004,t1,cantonales
12166,33,GIRONDE,14005,8274,264,8010,2004,t1,cantonales
12167,33,GIRONDE,12703,7585,234,7351,2004,t1,cantonales
12168,33,GIRONDE,9111,6226,268,5958,2004,t1,cantonales
12169,33,GIRONDE,9138,5986,358,5628,2004,t1,cantonales
12170,33,GIRONDE,8577,6121,244,5877,2004,t1,cantonales
12171,33,GIRONDE,1758,1437,42,1395,2004,t1,cantonales
12172,33,GIRONDE,24054,15507,530,14977,2004,t1,cantonales
12173,33,GIRONDE,19746,12772,579,12193,2004,t1,cantonales
12174,33,GIRONDE,10219,6768,410,6358,2004,t1,cantonales
12175,33,GIRONDE,23943,16444,689,15755,2004,t1,cantonales
12176,33,GIRONDE,25846,16768,790,15978,2004,t1,cantonales
12177,33,GIRONDE,3388,2464,132,2332,2004,t1,cantonales
12178,33,GIRONDE,8275,5478,186,5292,2004,t1,cantonales
12179,33,GIRONDE,16912,11051,362,10689,2004,t1,cantonales
12180,33,GIRONDE,5601,3845,175,3670,2004,t1,cantonales
12181,33,GIRONDE,8653,6305,280,6025,2004,t1,cantonales
12182,33,GIRONDE,6156,4415,178,4237,2004,t1,cantonales
12183,33,GIRONDE,6040,4227,210,4017,2004,t1,cantonales
12184,33,GIRONDE,2935,2257,83,2174,2004,t1,cantonales
12185,33,GIRONDE,4670,3478,153,3325,2004,t1,cantonales
12186,33,GIRONDE,3379,2572,93,2479,2004,t1,cantonales
12187,33,GIRONDE,15148,9674,285,9389,2004,t1,cantonales
12188,33,GIRONDE,26144,15783,494,15289,2004,t1,cantonales
12189,33,GIRONDE,20707,13020,554,12466,2004,t1,cantonales
12190,33,GIRONDE,19669,13268,369,12899,2004,t1,cantonales
12191,33,GIRONDE,15843,9230,320,8910,2004,t1,cantonales
12192,33,GIRONDE,26180,16829,725,16104,2004,t1,cantonales
12193,34,HERAULT,12572,8459,360,8099,2004,t1,cantonales
12194,34,HERAULT,30282,20917,686,20231,2004,t1,cantonales
12195,34,HERAULT,1040,880,21,859,2004,t1,cantonales
12196,34,HERAULT,13034,9144,326,8818,2004,t1,cantonales
12197,34,HERAULT,7041,5293,183,5110,2004,t1,cantonales
12198,34,HERAULT,28940,19366,841,18525,2004,t1,cantonales
12199,34,HERAULT,21526,15234,508,14726,2004,t1,cantonales
12200,34,HERAULT,25204,17163,564,16599,2004,t1,cantonales
12201,34,HERAULT,15384,9568,219,9349,2004,t1,cantonales
12202,34,HERAULT,7873,5740,179,5561,2004,t1,cantonales
12203,34,HERAULT,3456,2628,172,2456,2004,t1,cantonales
12204,34,HERAULT,10804,7733,257,7476,2004,t1,cantonales
12205,34,HERAULT,5947,4199,215,3984,2004,t1,cantonales
12206,34,HERAULT,5953,4599,185,4414,2004,t1,cantonales
12207,34,HERAULT,1395,1053,57,996,2004,t1,cantonales
12208,34,HERAULT,8650,6150,207,5943,2004,t1,cantonales
12209,34,HERAULT,15638,9561,396,9165,2004,t1,cantonales
12210,34,HERAULT,19535,12538,612,11926,2004,t1,cantonales
12211,34,HERAULT,24919,15845,602,15243,2004,t1,cantonales
12212,34,HERAULT,9521,5799,206,5593,2004,t1,cantonales
12213,34,HERAULT,12731,7605,291,7314,2004,t1,cantonales
12214,34,HERAULT,11165,6773,250,6523,2004,t1,cantonales
12215,34,HERAULT,22135,13998,501,13497,2004,t1,cantonales
12216,34,HERAULT,16660,11014,430,10584,2004,t1,cantonales
12217,34,HERAULT,22041,14929,442,14487,2004,t1,cantonales
12218,34,HERAULT,19481,13290,569,12721,2004,t1,cantonales
12219,35,ILLE ET VILAINE,12551,7663,339,7324,2004,t1,cantonales
12220,35,ILLE ET VILAINE,6612,4839,176,4663,2004,t1,cantonales
12221,35,ILLE ET VILAINE,11707,7563,328,7235,2004,t1,cantonales
12222,35,ILLE ET VILAINE,8289,5386,291,5095,2004,t1,cantonales
12223,35,ILLE ET VILAINE,9384,6538,220,6318,2004,t1,cantonales
12224,35,ILLE ET VILAINE,13653,8758,372,8386,2004,t1,cantonales
12225,35,ILLE ET VILAINE,3340,2273,125,2148,2004,t1,cantonales
12226,35,ILLE ET VILAINE,8596,6231,183,6048,2004,t1,cantonales
12227,35,ILLE ET VILAINE,16429,11368,464,10904,2004,t1,cantonales
12228,35,ILLE ET VILAINE,6733,4531,185,4346,2004,t1,cantonales
12229,35,ILLE ET VILAINE,9277,5865,253,5612,2004,t1,cantonales
12230,35,ILLE ET VILAINE,6025,4358,170,4188,2004,t1,cantonales
12231,35,ILLE ET VILAINE,10439,7202,291,6911,2004,t1,cantonales
12232,35,ILLE ET VILAINE,10198,6134,115,6019,2004,t1,cantonales
12233,35,ILLE ET VILAINE,11506,7178,160,7018,2004,t1,cantonales
12234,35,ILLE ET VILAINE,12076,7263,159,7104,2004,t1,cantonales
12235,35,ILLE ET VILAINE,8897,5678,283,5395,2004,t1,cantonales
12236,35,ILLE ET VILAINE,16062,10552,538,10014,2004,t1,cantonales
12237,35,ILLE ET VILAINE,8207,6004,281,5723,2004,t1,cantonales
12238,35,ILLE ET VILAINE,18391,11236,478,10758,2004,t1,cantonales
12239,35,ILLE ET VILAINE,3884,2808,124,2684,2004,t1,cantonales
12240,35,ILLE ET VILAINE,9537,6316,428,5888,2004,t1,cantonales
12241,35,ILLE ET VILAINE,8881,5404,134,5270,2004,t1,cantonales
12242,35,ILLE ET VILAINE,22781,14644,594,14050,2004,t1,cantonales
12243,35,ILLE ET VILAINE,27125,17845,596,17249,2004,t1,cantonales
12244,35,ILLE ET VILAINE,11276,6384,181,6203,2004,t1,cantonales
12245,35,ILLE ET VILAINE,15863,10839,261,10578,2004,t1,cantonales
12246,36,INDRE,5511,3788,130,3658,2004,t1,cantonales
12247,36,INDRE,9842,7210,316,6894,2004,t1,cantonales
12248,36,INDRE,3150,2251,142,2109,2004,t1,cantonales
12249,36,INDRE,3635,2746,171,2575,2004,t1,cantonales
12250,36,INDRE,9363,6252,285,5967,2004,t1,cantonales
12251,36,INDRE,3030,2322,135,2187,2004,t1,cantonales
12252,36,INDRE,5085,3598,146,3452,2004,t1,cantonales
12253,36,INDRE,3609,2501,105,2396,2004,t1,cantonales
12254,36,INDRE,2934,1902,66,1836,2004,t1,cantonales
12255,36,INDRE,3818,2785,154,2631,2004,t1,cantonales
12256,36,INDRE,6860,4840,303,4537,2004,t1,cantonales
12257,36,INDRE,12766,7907,376,7531,2004,t1,cantonales
12258,36,INDRE,10788,7003,443,6560,2004,t1,cantonales
12259,37,INDRE ET LOIRE ,9221,6022,222,5800,2004,t1,cantonales
12260,37,INDRE ET LOIRE ,15497,10159,608,9551,2004,t1,cantonales
12261,37,INDRE ET LOIRE ,8805,5455,299,5156,2004,t1,cantonales
12262,37,INDRE ET LOIRE ,6575,4394,165,4229,2004,t1,cantonales
12263,37,INDRE ET LOIRE ,3390,2525,79,2446,2004,t1,cantonales
12264,37,INDRE ET LOIRE ,5750,4077,128,3949,2004,t1,cantonales
12265,37,INDRE ET LOIRE ,5571,4001,169,3832,2004,t1,cantonales
