Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe2,Nom2,Prénom2,Nuance2,Voix2,Sexe3,Nom3,Prénom3,Nuance3,Voix3
44,LOIRE ATLANTIQUE,14,HERBIGNAC,10857,6188,4669,223,4446,M,HERVY,Franck,SOC,3122,M,LEBOUC,Pierre,M-NC,1324,,,,,0
44,LOIRE ATLANTIQUE,17,LE-LOROUX-BOTTEREAU,17804,10298,7506,659,6847,M,AUDOUIN,Christophe,DVG,3174,M,BERTIN,Pierre,UMP,3673,,,,,0
44,LOIRE ATLANTIQUE,20,NANTES-1,17057,10028,7029,254,6775,F,PADOVANI,Fabienne,SOC,3621,M,FOURNIER,Xavier,UMP,3154,,,,,0
44,LOIRE ATLANTIQUE,22,NANTES-3,17666,12568,5098,528,4570,M,ROBERT,Alain,SOC,2452,F,CHIRON,Pascale,VEC,2118,,,,,0
44,LOIRE ATLANTIQUE,24,NANTES-5,15849,10693,5156,330,4826,F,SEYSE,Claude,SOC,2665,F,CHOQUET,Catherine,VEC,2161,,,,,0
44,LOIRE ATLANTIQUE,26,NANTES-7,13174,8628,4546,189,4357,M,BOLO,Pascal,SOC,3074,M,HAMON,Fabrice,M-NC,1283,,,,,0
44,LOIRE ATLANTIQUE,27,NORT-SUR-ERDRE,18000,10163,7837,429,7408,F,HIAS,Claudine,SOC,3209,M,BESNIER,Jean-Luc,AUT,4199,,,,,0
44,LOIRE ATLANTIQUE,29,PAIMBOEUF,13100,6677,6423,235,6188,F,LEBEAUPIN,Yanick,SOC,2803,M,HAURY,Yannick,M-NC,3385,,,,,0
44,LOIRE ATLANTIQUE,32,PORNIC,22273,11630,10643,637,10006,F,DE SAINT AMOUR,Sophie,SOC,4779,M,GIRARD,Patrick,UMP,5227,,,,,0
44,LOIRE ATLANTIQUE,33,RIAILLE,5577,2794,2783,218,2565,M,SALIOU,Laurent,VEC,947,M,CHEVALIER,Patrice,AUT,1618,,,,,0
44,LOIRE ATLANTIQUE,34,ROUGÉ,3236,1601,1635,55,1580,M,NEVEU,Michel,SOC,963,F,LE HECHO-PORTAIS,Catherine,M-NC,617,,,,,0
44,LOIRE ATLANTIQUE,35,SAINT-ETIENNE-DE-MONTLUC,26571,16437,10134,986,9148,M,FOUGERAT,Jean-Pierre,SOC,5595,M,TESTARD,Jacques,VEC,3553,,,,,0
44,LOIRE ATLANTIQUE,39,SAINT-NAZAIRE-EST,14069,9879,4190,347,3843,M,GROSVALET,Philippe,SOC,2481,F,VIAU,Michèle,VEC,1362,,,,,0
44,LOIRE ATLANTIQUE,42,SAINT-PHILBERT-DE-GRAND-LIEU,14231,7631,6600,305,6295,F,LE COZ,Florence,SOC,2173,M,BEAUGE,Stéphan,UMP,4122,,,,,0
44,LOIRE ATLANTIQUE,43,SAVENAY,16241,9566,6675,1034,5641,F,LECLAIR,Lénaïck,SOC,2934,M,TATARD,Janick,DVG,2707,,,,,0
44,LOIRE ATLANTIQUE,45,VARADES,6388,2913,3475,294,3181,M,BRICAUD,Claude,SOC,1252,M,GAUTIER,Claude,DVD,1929,,,,,0
44,LOIRE ATLANTIQUE,46,VERTOU,22202,11652,10550,474,10076,F,L'HOSTIS,Martine,SOC,4971,M,AMAILLAND,Rodolphe,UMP,5105,,,,,0
44,LOIRE ATLANTIQUE,49,NANTES-9,20335,12763,7572,353,7219,F,TOUCHEFEU,Catherine,SOC,5277,M,LELIEVRE,Maxime,M-NC,1942,,,,,0
44,LOIRE ATLANTIQUE,52,SAINT-HERBLAIN-EST,16723,11201,5522,663,4859,M,GAGNET,Bernard,SOC,2667,M,TALLIO,Paul,VEC,2192,,,,,0
44,LOIRE ATLANTIQUE,53,SAINT-NAZAIRE-OUEST,14924,10108,4816,476,4340,F,COTONNEC,Annaig,SOC,2465,M,DENIGOT,Gilles,VEC,1875,,,,,0
44,LOIRE ATLANTIQUE,54,ORVAULT,25494,13736,11758,401,11357,F,TAHAR,Caroline,SOC,5158,M,PARPAILLON,Joseph,M-NC,6199,,,,,0
44,LOIRE ATLANTIQUE,57,LA-BAULE-ESCOUBLAC,23911,15293,8618,1530,7088,M,BELLIOT,Robert,M,3166,M,MEUNIER,Gatien,UMP,3922,,,,,0
44,LOIRE ATLANTIQUE,58,NANTES-11,11379,7295,4084,182,3902,F,ROLLAND,Johanna,SOC,2698,F,VAN GOETHEM,Sophie,M-NC,1204,,,,,0
45,LOIRET,1,ARTENAY,6280,3383,2897,323,2574,M,PAILLET,Philippe,DVD,1277,M,GUDIN,Pascal,DVD,1297,,,,,0
45,LOIRET,5,BRIARE,8549,4356,4193,354,3839,M,LECHAUVE,Michel,DVD,2513,M,GOURDON,François,FN,1326,,,,,0
45,LOIRET,6,CHÂTEAUNEUF-SUR-LOIRE,14515,7879,6636,505,6131,F,BESNIER,Anne,SOC,3189,M,GARNIER,Jean-Pierre,M-NC,2942,,,,,0
45,LOIRET,7,CHÂTEAURENARD,7620,3864,3756,277,3479,M,RAIGNEAU,Michel,DVD,2416,F,DUBOIS,Aurore,FN,1063,,,,,0
45,LOIRET,9,CHÂTILLON-SUR-LOIRE,5627,2689,2938,138,2800,M,GIRAULT,Jacques,DVG,1263,M,RAT,Emmanuel,M-NC,1537,,,,,0
45,LOIRET,15,JARGEAU,13120,7103,6017,392,5625,M,BRETON,Daniel,VEC,2584,M,MALBO,Gérard,M-NC,3041,,,,,0
45,LOIRET,16,LORRIS,6608,2911,3697,385,3312,M,GODEAU,Denis,SOC,1937,F,RECOUSSINES,Renée,FN,1375,,,,,0
45,LOIRET,17,MALESHERBES,7695,4350,3345,282,3063,M,GUERIN,Michel,UMP,1948,M,LAIZE,Patrice,FN,1115,,,,,0
45,LOIRET,18,MEUNG-SUR-LOIRE,13883,8079,5804,362,5442,M,DAVID,Patrice,VEC,2204,M,DOLIGE,Eric,UMP,3238,,,,,0
45,LOIRET,19,MONTARGIS,8967,5791,3176,450,2726,F,JEHANNET,Viviane,UMP,1799,M,BAILLEUL,David,FN,927,,,,,0
45,LOIRET,21,ORLÉANS-BOURGOGNE,9087,5292,3795,164,3631,F,TOUZIN,Estelle,VEC,1850,F,MAUROY,Catherine,UMP,1781,,,,,0
45,LOIRET,23,ORLÉANS-BANNIER,10466,5880,4586,301,4285,F,BEAUVALLET,Joëlle,SOC,2331,F,CHERADAME,Muriel,UMP,1954,,,,,0
45,LOIRET,28,PATAY,4234,2064,2170,183,1987,M,ABRAHAM,Hubert,DVG,830,F,PINSARD,Nicole,DVD,1157,,,,,0
45,LOIRET,29,PITHIVIERS,15607,8250,7357,440,6917,M,GAUDET,Marc,DVD,4948,M,CARRE,Paul,FN,1969,,,,,0
45,LOIRET,30,PUISEAUX,5015,2789,2226,182,2044,M,BRICHARD,Gérard,AUT,974,M,BLUMENFELD,Christian,UMP,1070,,,,,0
45,LOIRET,31,SULLY-SUR-LOIRE,8292,4053,4239,286,3953,M,CARDOUX,Jean-Noël,UMP,2751,F,MAZUR,Hélène,FN,1202,,,,,0
45,LOIRET,33,CHALETTE-SUR-LOING,13881,7446,6435,492,5943,M,DEMAUMONT,Franck,COM,3330,M,LAURENT,Dominique,M-NC,2613,,,,,0
45,LOIRET,34,FLEURY-LES-AUBRAIS,13772,7646,6126,512,5614,M,BREFFY,Michel,SOC,3855,M,BEATO,Michel,FN,1759,,,,,0
45,LOIRET,36,SAINT-JEAN-DE-BRAYE,14779,8575,6204,371,5833,M,THIBERGE,David,SOC,3548,M,CHEVALIER,Jacques,M-NC,2285,,,,,0
45,LOIRET,40,SAINT-JEAN-LE-BLANC,13658,7454,6204,338,5866,M,HERPIN,Jean-Sébastien,VEC,2601,M,CARRE,Antoine,UMP,3265,,,,,0
46,LOT,2,CAHORS-NORD-EST,5350,2960,2390,247,2143,F,LAGARDE,Geneviève,SOC,1386,M,TESTA,Francesco,VEC,757,,,,,0
46,LOT,3,CAHORS-SUD,7817,4136,3681,344,3337,M,MIQUEL,Gérard,SOC,1673,F,LIARSOU,Evelyne,VEC,1664,,,,,0
46,LOT,9,FIGEAC-OUEST,7771,3902,3869,288,3581,M,MELLINGER,André,SOC,2460,M,LOREDO,Antoine,M-NC,1121,,,,,0
46,LOT,19,LUZECH,5388,2073,3315,225,3090,M,BALDY,Jean-Claude,RDG,967,M,GASTAL,Marc,DVG,2123,,,,,0
46,LOT,26,SAINT-GÉRY,1816,569,1247,32,1215,M,DUFOUR,Pierre,PG,174,M,QUEBRE,Michel,SOC,465,M,ROUMEGOUX,Michel,AUT,576
46,LOT,28,SOUILLAC,5974,2142,3832,267,3565,M,MOURAUD,Philippe,SOC,1707,M,LESTRADE,André,AUT,1858,,,,,0
46,LOT,31,CAHORS-NORD-OUEST,8539,4487,4052,526,3526,M,MUNTE,Serge,SOC,1895,M,BALDY,Marc,DVG,1631,,,,,0
47,LOT ET GARONNE,2,AGEN-NORD-EST,7173,3526,3647,320,3327,F,PITOUS,Catherine,SOC,1890,F,MAIOROFF,Laurence,UMP,1437,,,,,0
47,LOT ET GARONNE,4,BEAUVILLE,1964,593,1371,61,1310,F,SALLES,Marie-France,DVG,753,M,TOVO,Gilbert,UMP,557,,,,,0
47,LOT ET GARONNE,6,CANCON,4425,1574,2851,91,2760,M,GOUGET,Jean-Claude,DVG,1545,M,GALINOU,Xavier,UMP,1215,,,,,0
47,LOT ET GARONNE,10,DAMAZAN,3860,1358,2502,108,2394,M,ARMAND,José,SOC,1090,M,DE LAPEYRIERE,Michel,UMP,1304,,,,,0
47,LOT ET GARONNE,13,FUMEL,8120,2639,5481,201,5280,M,GUFFOND,Eric,DVG,2338,M,COSTES,Jean-Louis,UMP,2942,,,,,0
47,LOT ET GARONNE,16,LAROQUE-TIMBAUT,3197,1162,2035,127,1908,M,DENYS,Georges,SOC,1054,M,BOLOGNINI,Jean-Claude,UMP,854,,,,,0
47,LOT ET GARONNE,19,MARMANDE-EST,11412,5885,5527,505,5022,M,BILIRIT,Jacques,SOC,3113,M,DUPRAT,Rémi,FN,1909,,,,,0
47,LOT ET GARONNE,22,MÉZIN,3024,875,2149,119,2030,M,BATAILLE,Christian,SOC,1042,M,BERNARD,François,UMP,988,,,,,0
47,LOT ET GARONNE,28,PRAYSSAS,3408,987,2421,112,2309,F,COSTA,Sylvie,DVG,990,M,MERLY,Alain,UMP,1319,,,,,0
47,LOT ET GARONNE,30,SAINTE-LIVRADE-SUR-LOT,5966,2281,3685,217,3468,F,PASUT,Claire,SOC,1795,M,PUDAL,Pierre-Jean,UMP,1673,,,,,0
47,LOT ET GARONNE,32,TONNEINS,9925,4766,5159,419,4740,F,BIZE,Françoise,SOC,2345,M,MOGA,Jean-Pierre,DVD,2395,,,,,0
47,LOT ET GARONNE,34,VILLENEUVE-SUR-LOT-NORD,12032,6325,5707,390,5317,M,SOUBIRAN,Alain,SOC,2956,F,GRANERI,Florence,UMP,2361,,,,,0
47,LOT ET GARONNE,37,AGEN-OUEST,8733,4568,4165,346,3819,M,MATEOS,Jean-Louis,RDG,2185,M,BARRULL,Jean,M-NC,1634,,,,,0
47,LOT ET GARONNE,39,VILLENEUVE-SUR-LOT-SUD,12500,6042,6458,530,5928,M,CASSANY,Patrick,SOC,3567,F,MARTIN,Catherine,FN,2361,,,,,0
47,LOT ET GARONNE,40,AGEN-SUD-EST,9736,5326,4410,413,3997,M,DEZALOS,Christian,SOC,2125,M,SAINT-MARTIN,Guy,DVG,1872,,,,,0
48,LOZERE,11,LE MALZIEU-VILLE,2104,485,1619,41,1578,M,GSTALTER,Alain,AUT,758,M,BRUGERON,Jean-Noël,DVD,820,,,,,0
49,MAINE ET LOIRE,12,CHOLET-2,18919,12185,6734,269,6465,M,LAARABI,Youssef,SOC,2232,M,CHAVASSIEUX,Jean-Pierre,M-NC,4233,,,,,0
49,MAINE ET LOIRE,14,DURTAL,7417,4032,3385,201,3184,F,BOBET,Corinne,SOC,1455,M,DAVY,Jean-Luc,UMP,1729,,,,,0
49,MAINE ET LOIRE,15,GENNES,5308,2657,2651,272,2379,M,LAURIOU,Alain,M-NC,1352,M,FULNEAU,Jean-Yves,DVD,1027,,,,,0
49,MAINE ET LOIRE,23,LES-PONTS-DE-CÉ,29488,16326,13162,731,12431,M,BODARD,Philippe,DVG,6961,M,LEON,Dominique,DVD,5470,,,,,0
49,MAINE ET LOIRE,26,SAINT-GEORGES-SUR-LOIRE,12161,6406,5755,221,5534,M,GENEVOIS,Jacques,SOC,2731,M,GAUDIN,Jean-Marie,DVD,2803,,,,,0
49,MAINE ET LOIRE,27,ALLONNES,8287,4535,3752,214,3538,M,BERTIN,Guy,DVD,2693,F,PAUGHAM,Marie,FN,845,,,,,0
49,MAINE ET LOIRE,28,SAUMUR-NORD,7879,4063,3816,218,3598,M,MARCHAND,Jean-Michel,RDG,2156,M,HUGOT,Paul,UMP,1442,,,,,0
49,MAINE ET LOIRE,29,SAUMUR-SUD,21654,11656,9998,621,9377,M,GOULET,Jackie,DVG,5670,M,JAMIN,Charles-Henri,UMP,3707,,,,,0
49,MAINE ET LOIRE,30,SEGRÉ,12371,6954,5417,262,5155,M,DROUIN,Emmanuel,SOC,2326,M,GRIMAUD,Gilles,DVD,2829,,,,,0
49,MAINE ET LOIRE,35,CHOLET-1,18137,11378,6759,260,6499,M,VACHER,Jean-Marc,SOC,3099,M,BOISNEAU,Jean-Paul,UMP,3400,,,,,0
49,MAINE ET LOIRE,36,ANGERS-TRÉLAZÉ,20696,12367,8329,565,7764,M,BLANC,Grégory,SOC,5899,M,BAHAIN,Pierre,UMP,1865,,,,,0
49,MAINE ET LOIRE,37,ANGERS-SUD,14796,9252,5544,249,5295,F,MEVEL PLA,Norma,SOC,3202,M,GROUSSARD,Gilles,DVD,2093,,,,,0
49,MAINE ET LOIRE,38,ANGERS-OUEST,22232,13644,8588,462,8126,F,AMY,Fatimata,SOC,4968,F,FEL,Caroline,DVD,3158,,,,,0
50,MANCHE,3,BARNEVILLE-CARTERET,6280,3234,3046,81,2965,M,RENAUX,Dieudonné,DVG,1946,F,LESEIGNEUR,Hélène,DVD,1019,,,,,0
50,MANCHE,4,BEAUMONT-HAGUE,8839,4193,4646,165,4481,F,DRUEZ,Yveline,SOC,2233,M,LAURENT,Michel,DVD,2248,,,,,0
50,MANCHE,6,BRÉHAL,9114,5328,3786,421,3365,M,REMOUE,Jean-Marie,UMP,2055,M,MESNAGE,Michel,DVD,1310,,,,,0
50,MANCHE,7,BRICQUEBEC,8519,5103,3416,157,3259,M,DECROUX,Jean-Philippe,DVG,1366,M,PILLET,Patrice,UMP,1893,,,,,0
50,MANCHE,9,CARENTAN,8997,4583,4414,194,4220,M,HOUEL,Hervé,SOC,2485,M,REGNAULT,Louis,DVD,1735,,,,,0
50,MANCHE,12,COUTANCES,8571,4220,4351,119,4232,M,PERIER,Claude,SOC,2541,M,BOURDIN,Jean-Dominique,DVD,1691,,,,,0
50,MANCHE,16,LA-HAYE-DU-PUITS,6358,3082,3276,151,3125,M,AUBERT,Alain,DVG,1283,M,MORIN,Jean,DVD,1842,,,,,0
50,MANCHE,18,ISIGNY-LE-BUAT,2329,641,1688,59,1629,M,MARCHETTI,Frédéric,SOC,700,M,DESLOGES,Louis,DVD,929,,,,,0
50,MANCHE,26,PERCY,3825,1484,2341,53,2288,M,BANGOURA,Douba,SOC,685,M,BOURDON,Marcel,DVD,948,M,LENEVEU,Alain,DVD,655
50,MANCHE,29,PONTORSON,5090,2040,3050,181,2869,M,LARIVIERE,Patrick,DVG,1208,M,GROMELLON,Jacques,UMP,1661,,,,,0
50,MANCHE,34,SAINT-JEAN-DE-DAYE,4949,2703,2246,111,2135,M,BOEM,Lucien,SOC,1485,F,CORBEL,Anne-Marie,DVD,650,,,,,0
50,MANCHE,37,SAINTE-MÈRE-EGLISE,5947,2765,3182,234,2948,F,AUBERT,Elisabeth,SOC,1443,M,LEFEVRE,Marc,DVD,1505,,,,,0
50,MANCHE,38,SAINT-PIERRE-EGLISE,6790,3635,3155,149,3006,F,BERTRAND,Françoise,SOC,1432,F,LEBACHELEY,Christine,DVD,1574,,,,,0
50,MANCHE,46,TORIGNI-SUR-VIRE,9447,4966,4481,417,4064,M,FAUVEL,Yves,M-NC,1994,F,FAUVEL-BEAUFILS,Marie-Pierre,M-NC,2070,,,,,0
50,MANCHE,47,VALOGNES,10609,6000,4609,275,4334,M,NEEL,Yves,SOC,2688,M,LOSIO,Jean-Marie,DVD,1646,,,,,0
50,MANCHE,48,VILLEDIEU-LES-POÊLES,6318,3238,3080,248,2832,M,LEHERICY,Eric,UMP,876,M,GUILLOU,Jean-Yves,DVD,1956,,,,,0
50,MANCHE,49,CHERBOURG-SUD-EST,7120,4778,2342,108,2234,M,LOUISET,Michel,SOC,1577,M,MARGUERITTE,David,UMP,657,,,,,0
50,MANCHE,50,EQUEURDREVILLE-HAINNEVILLE,18441,11897,6544,457,6087,M,BIHET,Pierre,SOC,4585,M,VERDE,Dominique,UMP,1502,,,,,0
50,MANCHE,52,SAINT-LÔ-OUEST,9889,5172,4717,329,4388,M,LE GENDRE,Hervé,SOC,1998,M,BRIERE,François,DVD,2390,,,,,0
51,MARNE,2,AVIZE,7543,4136,3407,237,3170,M,DESAUTELS,Pascal,DVD,2081,M,LORIN,Pascal,FN,1089,,,,,0
51,MARNE,4,BEINE-NAUROY,7146,3985,3161,250,2911,M,BEDEK,Patrick,AUT,1312,M,SCHWEIN,Alphonse,UMP,1599,,,,,0
51,MARNE,10,ECURY-SUR-COOLE,5556,3074,2482,189,2293,M,COLLARD,Daniel,DVD,1597,M,PUIREUX,Bryan,FN,696,,,,,0
51,MARNE,11,EPERNAY-1,8532,5268,3264,325,2939,M,DA SILVA,Julien,SOC,1337,M,MOITTIE,Benoît,UMP,1602,,,,,0
51,MARNE,13,FÈRE-CHAMPENOISE,4147,1983,2164,155,2009,M,GORISSE,Gérard,M-NC,1016,M,LEGRAND,Bruno,DVD,993,,,,,0
51,MARNE,18,MONTMORT-LUCY,3281,1700,1581,172,1409,M,MOUSSY,Michel,UMP,875,M,FRIQUOT,Alain,DVD,534,,,,,0
51,MARNE,19,REIMS-1,18534,11897,6637,263,6374,M,LANDINI,Damien,SOC,2394,M,FORTUNE,Jean-Pierre,DVD,3980,,,,,0
51,MARNE,21,REIMS-3,8349,5194,3155,221,2934,M,TUNC,Alexandre,SOC,1611,M,ROZE,Jean-Marc,UMP,1323,,,,,0
51,MARNE,23,SAINTE-MENEHOULD,6324,2919,3405,267,3138,M,AIMONT,Olivier,AUT,1613,M,BAUDOT,Michel,UMP,1525,,,,,0
51,MARNE,25,SÉZANNE,7741,4405,3336,270,3066,M,SAVARY,René-Paul,UMP,2227,M,BERTRAND,Gérard,FN,839,,,,,0
51,MARNE,27,SUIPPES,8786,5146,3640,259,3381,F,PERSON,Agnès,UMP,2134,F,PETIT,Elodie,FN,1247,,,,,0
51,MARNE,28,THIÉBLEMONT-FARÉMONT,8741,4800,3941,193,3748,M,BOTELLA,Bruno,AUT,2226,M,DOMINGUES,Denis,FN,1522,,,,,0
51,MARNE,31,VILLE-EN-TARDENOIS,10057,5379,4678,381,4297,M,CAQUOT,Michel,UMP,3135,M,CORNU,Bruno,FN,1162,,,,,0
51,MARNE,34,VITRY-LE-FRANÇOIS-OUEST,9109,5295,3814,295,3519,M,MOUTON,Thierry,SOC,2149,M,ERRE,Pascal,FN,1370,,,,,0
51,MARNE,35,CHÂLONS-EN-CHAMPAGNE  2,10767,6716,4051,403,3648,M,NAMUR,Rudy,SOC,1933,M,MAT,Jérôme,UMP,1715,,,,,0
51,MARNE,37,EPERNAY-2,14106,8408,5698,436,5262,M,LEMAIRE,Daniel,DVG,3419,F,MELNYK,Marie,FN,1843,,,,,0
51,MARNE,39,REIMS-6,13810,9062,4748,308,4440,F,AMAROUCHE-PINCE,Zara,SOC,1948,M,ROBINET,Arnaud,UMP,2492,,,,,0
51,MARNE,41,REIMS-8,9422,5572,3850,272,3578,M,LESCOUET,Alain,DVG,2588,M,TILLIOLE,Vincent,FN,990,,,,,0
51,MARNE,42,REIMS-9,13249,8988,4261,215,4046,F,COEZ,Virginie,SOC,2545,M,MAILLARD,Thierry,FN,1501,,,,,0
51,MARNE,43,CHÂLONS-EN-CHAMPAGNE 4,11033,6990,4043,371,3672,M,FAYNOT,Pierre,DVD,2388,M,LOUIS,Dominique,FN,1284,,,,,0
52,HAUTE MARNE,2,ARC-EN-BARROIS,2192,979,1213,75,1138,M,PETIT,Gérard,RDG,388,F,ROSSIGNEUX,Yvette,DVD,750,,,,,0
52,HAUTE MARNE,3,AUBERIVE,1476,430,1046,24,1022,F,COLLIAT,Claire,VEC,303,M,GIRARDOT,Jean-Pierre,MODM,345,M,BERTHELON,Patrick,UMP,374
52,HAUTE MARNE,7,CHAUMONT-NORD,9532,5608,3924,250,3674,M,ANDREN,Thierry,SOC,1729,M,GROSLAMBERT,Gérard,UMP,1945,,,,,0
52,HAUTE MARNE,11,DOULEVANT-LE-CHÂTEAU,2063,908,1155,104,1051,M,GOUVERNEUR,David,UMP,377,M,FEVRE,Jean-Marc,DVD,674,,,,,0
52,HAUTE MARNE,14,JUZENNECOURT,2512,1020,1492,68,1424,M,BERTHELMOT,Michel,UMP,645,M,MARTINELLI,Stéphane,DVD,779,,,,,0
52,HAUTE MARNE,16,LANGRES,9698,4648,5050,361,4689,M,JANNAUD,Didier,SOC,2721,M,MAUGRAS,Jacky,DVD,1968,,,,,0
52,HAUTE MARNE,17,LONGEAU-PERCEY,5557,2513,3044,254,2790,M,EDME,Jean-François,SOC,1502,M,CORVASCE,Thomas,DVD,1288,,,,,0
52,HAUTE MARNE,18,MONTIER-EN-DER,4238,1937,2301,211,2090,M,KREZEL,Eric,DVG,1177,M,VAN HOORNE,Jean-François,UMP,913,,,,,0
52,HAUTE MARNE,23,PRAUTHOY,3057,1273,1784,170,1614,M,RACHET,Philippe,RDG,685,M,RABIET,Jean-Michel,UMP,929,,,,,0
52,HAUTE MARNE,25,SAINT-DIZIER-CENTRE,8443,5487,2956,223,2733,F,ROBERT-DEHAULT,Elisabeth,DVD,1736,M,REMY,Yves,FN,997,,,,,0
52,HAUTE MARNE,28,WASSY,5838,3129,2709,150,2559,M,LABARRE,Jacques,DVG,1530,M,GOUVERNEUR,Laurent,DVD,1029,,,,,0
52,HAUTE MARNE,30,SAINT-DIZIER-NORD-EST,4510,2552,1958,42,1916,M,BOUZON,Jean-Luc,COM,988,F,DAHMANE,Sophie,UMP,471,M,MOUGEL,Sébastien,FN,457
52,HAUTE MARNE,31,SAINT-DIZIER-OUEST,8027,4601,3426,309,3117,M,BOSSOIS,Philippe,UMP,1762,M,SUILLOT,Thomas,FN,1355,,,,,0
53,MAYENNE,1,AMBRIÈRES-LES-VALLÉES,3989,1625,2364,105,2259,M,TRONCHOT,Laurent,DVG,1024,M,MENARD,Guy,DVD,1235,,,,,0
53,MAYENNE,5,CHAILLAND,7082,3523,3559,153,3406,M,QUINTON,Christian,VEC,1592,M,TARLEVE,Claude,DVD,1814,,,,,0
53,MAYENNE,9,CRAON,7800,4369,3431,197,3234,F,BRUNEAU,Linda,SOC,1409,M,BESNIER,Camille,DVD,1825,,,,,0
53,MAYENNE,12,GORRON,5345,2123,3222,104,3118,M,GIRAUD,Jean-Claude,M-NC,1844,M,ALLAIN,Jean-Marc,DVD,1274,,,,,0
53,MAYENNE,18,LAVAL-NORD-OUEST,8111,4786,3325,165,3160,M,GOURVIL,Claude,VEC,1713,F,SOULTANI-VIGNERON,Samia,UMP,1447,,,,,0
53,MAYENNE,19,LOIRON,11698,6553,5145,287,4858,F,GAUDOIN,Andrée,SOC,2139,F,BOUILLON,Nicole,DVD,2719,,,,,0
53,MAYENNE,20,MAYENNE-EST,11720,6264,5456,295,5161,M,BERNARD-HERVE,Jean-Pierre,SOC,2346,M,HEURTEBIZE,Grégory,DVD,2815,,,,,0
53,MAYENNE,25,SAINT-AIGNAN-SUR-ROE,5941,3150,2791,131,2660,M,QUARGNUL,François,DVG,1109,F,DOINEAU,Elisabeth,M,1551,,,,,0
53,MAYENNE,29,LAVAL-SUD-OUEST,8630,5125,3505,249,3256,M,BOYER,Jean-Christophe,SOC,1914,F,MOTTIER,Béatrice,UMP,1342,,,,,0
53,MAYENNE,30,LAVAL-SAINT-NICOLAS,4500,2751,1749,108,1641,M,KIESSLING,Yan,SOC,979,F,GALOU,Gwendoline,M,662,,,,,0
53,MAYENNE,32,SAINT-BERTHEVIN,12504,6908,5596,272,5324,M,CELERIER,Jérôme,RDG,2390,M,BORDE,Yannick,DVD,2934,,,,,0
54,MEURTHE ET MOSELLE,2,AUDUN-LE-ROMAN,15225,11534,3691,1025,2666,M,MARIUZZO,Michel,COM,2666,,,,,0,,,,,0
54,MEURTHE ET MOSELLE,6,BLAMONT,4456,1821,2635,171,2464,M,COLIN,Philippe,DVG,1342,M,VATHELET,Gérard,DVD,1122,,,,,0
54,MEURTHE ET MOSELLE,11,CONFLANS-EN-JARNISY,14790,8052,6738,336,6402,M,TRITZ,Olivier,COM,3256,M,GUIRLINGER,Christian,AUT,3146,,,,,0
54,MEURTHE ET MOSELLE,14,HAROUÉ,6548,3009,3539,278,3261,M,MARCHAL,Jean-Marc,SOC,1497,M,BARBIER,André,UMP,1764,,,,,0
54,MEURTHE ET MOSELLE,17,LUNÉVILLE-NORD,9580,5350,4230,337,3893,M,GRANDJEAN,Grégory,SOC,2037,M,LAVOIL,Jacques,UMP,1856,,,,,0
54,MEURTHE ET MOSELLE,19,NANCY-EST,12120,8327,3793,182,3611,F,OLIVIER,Dominique,SOC,2124,F,LEVY-JURIN,Valérie,UMP,1487,,,,,0
54,MEURTHE ET MOSELLE,20,NANCY-NORD,12239,7896,4343,214,4129,M,KLEIN,Mathieu,SOC,2546,M,MARCHAND-ARVIER,Jérôme,UMP,1583,,,,,0
54,MEURTHE ET MOSELLE,22,NANCY-SUD,12370,8064,4306,166,4140,F,CREUSOT,Nicole,SOC,2279,M,BAUDOT,Patrick,UMP,1861,,,,,0
54,MEURTHE ET MOSELLE,23,NOMENY,7565,4003,3562,295,3267,M,LECLERC,Bernard,SOC,1330,M,CAPS,Antony,VEC,1937,,,,,0
54,MEURTHE ET MOSELLE,24,PONT-À-MOUSSON,13784,7920,5864,501,5363,M,GUERARD,Noël,SOC,3355,M,MANOURY,Jean-Luc,FN,2008,,,,,0
54,MEURTHE ET MOSELLE,25,SAINT-NICOLAS-DE-PORT,20317,11477,8840,654,8186,M,PISSENEM,Jean-Claude,SOC,5088,M,BAUCHE,Pascal,FN,3098,,,,,0
54,MEURTHE ET MOSELLE,28,TOUL-SUD,10000,5312,4688,339,4349,M,HARMAND,Alde,SOC,2536,M,NEU,Claude,UMP,1813,,,,,0
54,MEURTHE ET MOSELLE,30,HERSERANGE,12048,9210,2838,376,2462,M,RIGHI,Laurent,COM,2462,,,,,0,,,,,0
54,MEURTHE ET MOSELLE,37,VILLERUPT,11170,8587,2583,645,1938,M,CASONI,Alain,COM,1938,,,,,0,,,,,0
54,MEURTHE ET MOSELLE,38,JARVILLE-LA-MALGRANGE,17809,10279,7530,483,7047,M,MANGIN,René,SOC,3838,M,HURPEAU,Jean-Pierre,UMP,3209,,,,,0
54,MEURTHE ET MOSELLE,40,TOMBLAINE,17422,9431,7991,662,7329,M,LAURENCY,Jean-Pierre,SOC,4637,M,LE LARDIC,Christophe,FN,2692,,,,,0
54,MEURTHE ET MOSELLE,43,SEICHAMPS,13408,7171,6237,319,5918,M,CHANUT,Henri,SOC,3114,F,KRIER,Catherine,UMP,2804,,,,,0
