Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11
24,DORDOGNE,31,SAINT-AULAYE,5173,1033,4140,"80,03",165,3975,M,GENDREAU,Jean-Jacques,DVG,2764,M,LAVILLE,Guy,UMP,868,F,BLANC,Dominique,DVG,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DORDOGNE,32,SAINT-CYPRIEN,5763,1088,4675,"81,12",257,4418,M,DUTARD,Francis,SOC,2949,M,DELLAC,Jean-Marc,DVD,959,M,FIOL,Robert,COM,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DORDOGNE,33,SAINT-PARDOUX-LA-RIVIERE,3816,689,3127,"81,94",167,2960,M,COLAS,Georges,SOC,1470,M,LEBLANC,Francis,DVD,850,F,GORRE,Anne-Marie,COM,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DORDOGNE,34,SAINT-PIERRE-DE-CHIGNAC,14668,3457,11211,"76,43",498,10713,M,AUZOU,Jacques,COM,6372,F,VOLPATO,Mireille,SOC,2014,M,VERITE ,Yves,UMP,1464,F,WIEBENGA-FORISSIER,Adriana,VEC,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DORDOGNE,39,TERRASSON-LA-VILLEDIEU,10585,2428,8157,"77,06",242,7915,M,EYMARD,Serge,SOC,4677,M,BOUSQUET,Jean,DVD,2425,F,ROUX,Viviane,COM,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DORDOGNE,40,THENON,3605,559,3046,"84,49",101,2945,M,BOUSQUET,Dominique,UMP,1645,M,SAUTIER,Claude,SOC,1135,M,MARTINEZ,Gérard,COM,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DORDOGNE,41,THIVIERS,5901,999,4902,"83,07",189,4713,F,LANGLADE,Colette,SOC,2184,M,MOUTON,Benoit,DVD,1966,M,FAYE,Bruno,COM,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DORDOGNE,42,VELINES,7716,1998,5718,"74,11",280,5438,M,FOURCAUD,Serge,SOC,2432,M,DESCOINS,Robert,DVD,1900,M,PEYRET LACOMBE,Antoine,FN,566,M,TAUZIAC,Bernard,COM,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DORDOGNE,45,VILLAMBLARD,4346,874,3472,"79,89",177,3295,M,FOURLOUBEY,Jean,SOC,1965,M,BONNAIRE,Jean-Claude,DVD,564,M,CORTEZ,Francis,VEC,310,M,SIMON,Michel,COM,254,M,PEYRET-LACOMBE,Joseph,FN,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,1,AMANCEY,3107,430,2677,"86,16",76,2601,M,RONOT,Patrick,UMP,1228,M,MARECHAL,Philippe,DVD,1086,M,COLA,Thierry,DVG,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,2,AUDEUX,19883,5673,14210,"71,47",531,13679,M,GALLIOT,Gérard,DVG,5334,M,FELT,Marcel,UMP,3918,F,MEYER,Sylvie,VEC,1781,M,DUDRET,Alain,FN,1055,M,DELEULE,Joël,UDFD,1025,M,SALZENSTEIN,Patrice,COM,566,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,3,AUDINCOURT,12283,5024,7259,"59,1",244,7015,M,COIZET,Paul,SOC,3950,M,MAILLARD,Gilles,UMP,1622,M,BOILLOT,Roland,FN,725,M,ADAMI,Yves,COM,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,4,BAUME-LES-DAMES,6756,1310,5446,"80,61",230,5216,M,PETREMENT,Marc,UMP,1962,M,MAURICE,Jean-Claude,SOC,1440,M,BLANCHON,Jean-Marie,AUT,1402,M,GESELL,Patrick,UDFD,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,5,BESANCON-NORD-EST,14725,6973,7752,"52,65",302,7450,M,GIRARD,Claude ,SOC,4131,M,CHOMETTE,Jean-Claude,UMP,2093,M,JOSSE,Michel,UDFD,548,M,MONNIER,Gérard,COM,472,M,JOLY,Jean-Pierre,DVD,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,6,BESANCON-SUD,14490,5255,9235,"63,73",252,8983,M,DAHOUI,Yves-Michel,SOC,3992,M,BAUER,Jacques-Henry,UMP,2223,M,DILLSCHNEIDER,Jean-Paul,UDFD,1071,M,GENDRAUD,Didier,VEC,923,M,EDME,Philippe,DVG,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,7,BOUSSIERES,13011,3841,9170,"70,48",278,8892,F,JACQUEMET,Annick,UMP,4410,M,JACQUIN,Denis,DVG,2940,F,GIRARDOT,Laurence,FN,836,F,MOREL,Françoise,COM,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,8,CLERVAL,4543,733,3810,"83,87",198,3612,M,CARTIER,Frédéric,DVD,1397,M,RONDOT,Fernand,DVD,1048,F,BOUHELIER,Francine,DVG,641,M,SAUVANET,Thierry,M-NC,350,M,PAGE,Patrick,FN,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,9,HERIMONCOURT,12307,4184,8123,66,276,7847,M,BART,Jean-Marie,SOC,5047,M,MONSNERGUE,Jean-Pierre,UMP,1340,F,MONTEL,Sophie,FN,977,M,VOLA,Yves,ECO,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,10,L'ISLE-SUR-LE-DOUBS,8778,1917,6861,"78,16",243,6618,M,NAPPEY,Rémy,SOC,3637,M,PEGEOT,Pierre,UMP,1567,F,LEPEULE,Claudine,EXG,728,M,MOUILLESEAUX,Philippe,FN,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,11,LEVIER,6276,1442,4834,"77,02",488,4346,M,GURTNER,Jean-Pierre,UMP,3012,M,JOBARD,Daniel,DVD,850,M,VERNIER,Claude,FN,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,12,MAICHE,10537,2920,7617,"72,29",343,7274,F,BOUQUIN,Christine,UMP,4985,F,BAILLEUX,Renée,SOC,2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,13,MARCHAUX,14728,3930,10798,"73,32",373,10425,M,BELUCHE,Philippe,SOC,3154,M,BARDEY,Roland,UMP,2735,M,ORY,Gilles,UDFD,1639,F,VIONNET,Brigitte,DVD,1418,M,GINDRAT,Bernard,FN,773,F,PEQUIGNOT,Nathalie,COM,706,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,28,BESANCON-EST,17449,7451,9998,"57,3",285,9713,M,GROSPERRIN,Jacques,UMP,4254,M,ALAUZET,Eric,VEC,3892,F,FAIVRE-PETITJEAN,Odile,UDFD,849,F,MAILLOT,Elsa,COM,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,31,SOCHAUX-GRAND-CHARMONT,8672,2871,5801,"66,89",256,5545,M,GAUTHIER,Noël,SOC,2761,M,PINOT,Julien,UMP,1615,M,OLLE,Florian,FN,695,M,BRUEZ,Christian,COM,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DOUBS,33,BESANCON-PLANOISE,10083,5362,4721,"46,82",147,4574,F,ROMAGNAN,Barbara,SOC,2063,F,BULTOT,Martine,EXG,790,M,OMOURI,Michel,UMP,450,M,SENNERICH,Robert,FN,370,M,CHAPUT,Xavier,UDFD,358,M,LIME,Christophe,COM,279,M,MORGEN,Eric,VEC,264,,,,,,,,,,,,,,,,,,,,
25,DOUBS,35,VALENTIGNEY,12953,4759,8194,"63,26",311,7883,F,VOIDEY,Martine,SOC,4101,M,FAVRE,Pierre-Olivier,UMP,1776,F,SCHOTT,Sylvianne,FN,888,F,JUILLARD-NARBEL,Anerly,UDFD,749,M,BERRARD,Pierre,COM,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,1,BOURDEAUX,1125,215,910,"80,89",33,877,M,TRON,Michel,UMP,528,M,ARNAUD,Robert,SOC,233,M,THOMAS LE GUILLERM,Yvon,EXG,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,3,BUIS-LES-BARONNIES,4650,1033,3617,"77,78",152,3465,M,GREGOIRE,Michel,SOC,2008,F,VESPIER,Catherine,UMP,1007,F,ESCAFIT,Maryvonne,VEC,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,5,LA-CHAPELLE-EN-VERCORS,1731,320,1411,"81,51",27,1384,M,CLOT,Jacques,UMP,512,M,VIGNON,Claude,DVG,408,M,REPELLIN,Michel,SOC,380,M,PIEGE,Jean-Pierre,EXG,59,M,THEUILLON,Henri,COM,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,7,CREST-NORD,12567,3659,8908,"70,88",322,8586,M,CROZIER,Gérard,DVD,3278,M,SERRET,Jean,SOC,3270,M,COZON,Stéphane,EXG,1514,M,MARQUEZ,Gilbert,FN,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,8,CREST-SUD,6480,1740,4740,"73,15",225,4515,M,TABARDEL,Jean-Pierre,DVG,2350,M,BOUVARD,Patrick,DVD,1078,F,DOBLE,Jacqueline,VEC,582,F,BELLET,Laure,COM,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,11,LE-GRAND-SERRE,7422,2111,5311,"71,56",210,5101,M,BIANCHERI,Gabriel,UMP,3314,M,OLMOS,Jean-Pierre,DVG,856,M,FLAGET,Daniel,COM,509,M,VIERON,Jean-Paul,VEC,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,13,LORIOL-SUR-DROME,12439,4487,7952,"63,93",283,7669,M,LADEGAILLERIE,Jacques,DVD,3249,M,MALSERT,Jeacques,SOC,2379,M,CLEMENT,Jean-Paul,FN,894,M,BOISSEAU,Robert,COM,580,F,GONNOT,Josiane,VEC,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,15,MARSANNE,9271,2459,6812,"73,48",246,6566,M,GILLES,André,DVD,3415,M,FARGE,Jacques,SOC,1283,F,NOVAK,Thérèse,VEC,553,M,BRIET-GOBLED,Dominique,FN,514,M,FOURNEL,Gérard,DVD,443,M,ACCARIE,Raoul,COM,358,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,21,ROMANS-SUR-ISERE-1,20166,7838,12328,"61,13",287,12041,F,THORAVAL,Marie-Hélène,UMP,4274,M,PIENIEK,Pierre,RDG,3999,M,PINET,Bernard,FN,1427,M,CHOSSON,Jean-Marie,VEC,1327,M,VITTON-MEA,Yannick,EXG,524,M,DURAND,Jean-Marc,COM,490,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,22,SAILLANS,1840,312,1528,"83,04",39,1489,M,PEGON,François,UDFD,816,M,CHALAPHY,Joffrey,SOC,575,M,MUTHIG,Geoffroi,VEC,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,23,SAINT-DONAT-SUR-L'HERBASSE,6056,1946,4110,"67,87",163,3947,M,CHALEON,Aimé,DVD,1821,M,BONNET,Jean-Louis,SOC,1515,M,SANTIAGO,Jean-Claude,FN,350,M,BOUVIER,Francis,COM,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,25,SAINT-PAUL-TROIS-CHATEAUX,14114,3778,10336,"73,23",336,10000,M,LIMONTA,Fabien,UMP,4632,M,FESCHET,Max,SOC,3530,M,PELISSIER,Daniel,FN,1204,M,PEYRARD,Yves,COM,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,26,SAINT-VALLIER,18153,5420,12733,"70,14",395,12338,M,GENTHON,Alain,SOC,6923,M,ORIOL,Gérard,DVD,3113,F,MOYROUD,Monique,COM,1341,M,LO-PRESTI,Michel,FN,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,27,SEDERON,1996,280,1716,"85,97",38,1678,M,ARNOUX,Paul,SOC,504,M,MOULLET,Jean,DVD,489,M,GINEL,Jean-Yves,SOC,257,M,COUPON,Gérard,DVG,223,F,AUMAGE,Bernadette,COM,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,29,VALENCE-1,10493,4539,5954,"56,74",185,5769,M,BONNEMAYRE,Jacques,UMP,2557,F,RIVASI,Michèle,VEC,2534,M,PARAGHAMIAN,Simon,FN,343,M,GIRARD,Pascal,COM,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,31,VALENCE-3,9866,4195,5671,"57,48",138,5533,M,VEYRET,Pierre-Jean,SOC,2584,F,BARTHOMEUF,Annie-Paule,UMP,2100,M,MARREL,Yvan,FN,334,M,CAPELASSE,Michel,ECO,288,M,FARGIER,Jean-Luc,COM,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,34,PORTES-LES-VALENCE,15598,4993,10605,"67,99",279,10326,F,GIRARD,Geneviève,DVD,3730,F,FAURE,Marie-Josée,SOC,3631,F,BAYOUD-TORRES,Marie-Jo,COM,1494,M,ROBERT,Marc,VEC,816,F,NICOLAS,Marie,FN,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DROME,35,ROMANS-SUR-ISERE-2,12910,4826,8084,"62,62",223,7861,M,CHAUMONTET,Gérard,SOC,2869,M,CHANOVE,Philippe,UDFD,1717,M,VASSY,Jean-Louis,DVD,1228,M,GUICHARD,Christophe,FN,862,F,DE TONNAC,Manon,VEC,775,M,DEVINE,Frédéric,COM,410,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,9,BRIONNE,8189,2176,6013,"73,43",293,5720,M,GRIMAULT,Gérard,COM,2048,M,FRAQUET,Jean,UMP,1640,M,SZALKOWSKI,Denis,SOC,752,M,ZUCCONI,Pierre,DVD,708,F,GOETHEYN,Martine,M-NC,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,10,BROGLIE,5031,1267,3764,"74,82",147,3617,M,MALCAVA,Didier,DVD,1827,M,BEAUCHET,Erick,SOC,781,M,DIDTSCH,Pascal,DVG,705,F,LABOUERE,Chrystelle,FN,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,17,EVREUX-SUD,10918,4862,6056,"55,47",315,5741,M,CHAMPREDON,Michel,DVG,2151,F,AIDARA,Coumba,UMP,1344,M,JEANNE,Emeric,SOC,757,M,CAMOIN,Emmanuel,FN,540,F,FIHEY,Jacqueline,VEC,525,M,BAKI,Stéphane,DVD,424,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,18,FLEURY-SUR-ANDELLE,12960,4163,8797,"67,88",292,8505,M,POLETTI,Jacques,SOC,4791,M,ROBERT,Alain,UMP,1825,M,BELLAVOINE,Daniel,COM,1066,M,LANIC,Yves,DVG,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,20,GISORS,13351,4532,8819,"66,05",312,8507,M,LARMANOU,Marcel,COM,3975,M,CADENNES,François,UMP,2437,M,LONGET,Laurent,SOC,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,22,LYONS-LA-FORET,3704,1043,2661,"71,84",108,2553,M,PLOUVIER,Thierry,UMP,787,M,LEVESQUE,Fabrice,M-NC,595,M,CAFFIN,Pierre,DVD,549,F,PLICHET,Valérie,SOC,461,M,MORICE,Samuel,FN,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,24,LE NEUBOURG,8716,2900,5816,"66,73",328,5488,M,LEGENDRE,Jean-Paul,UMP,3676,M,RAFLIK,Fabien,SOC,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,27,PONT-AUDEMER,13380,4768,8612,"64,36",408,8204,M,DESTANS,Jean-Louis,SOC,5650,M,CADIO,Yann,M-NC,2554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,29,QUILLEBEUF-SUR-SEINE,4521,1236,3285,"72,66",102,3183,M,PONIATOWSKI,Ladislas,UMP,1415,M,GATINET,Benoît,UDFD,759,F,DERMILLY,Maud,SOC,646,M,VATEL,Robert,COM,198,F,PETERSEN,Elisabeth,FN,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,30,ROUTOT,11302,3472,7830,"69,28",378,7452,F,MOUILLIERE,Monique,UMP,3426,M,CHRISTOPHE,Bernard,SOC,2387,M,BOQUET,vincent,COM,841,M,LOUVION,Régis,VEC,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,31,RUGLES,5832,1689,4143,"71,04",170,3973,M,VERDAVOINE,Patrick,SOC,1710,F,COMPAGNON,Françoise,DVD,1678,M,GATINE,Laurent,FN,334,M,RENAULT,Rémi,COM,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,32,SAINT-ANDRE-DE-L'EURE,18447,6733,11714,"63,5",335,11379,F,OGER,Andrée,COM,7117,F,LELOUP,Marie-Jo,UMP,3100,M,MOINARD,Jean-Michel,FN,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,33,SAINT-GEORGES-DU-VIEVRE,3513,775,2738,"77,94",77,2661,M,HUARD,Alain,SOC,1509,M,LEROUX,Etienne,DVD,971,F,MEZIERE,Isabelle,FN,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,34,THIBERVILLE,5273,1383,3890,"73,77",180,3710,M,PARIS,Guy,DVD,2020,M,COURAYE DU PARC,Hervé,DVG,1336,M,LE TANNEUR,Marc,FN,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,35,VERNEUIL-SUR-AVRE,8487,3151,5336,"62,87",260,5076,M,PETIET,Louis,UMP,2665,F,BEUCHER,Elisabeth,DVG,1870,M,POTEL,Yannick,VEC,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,36,VERNON-NORD,11690,4637,7053,"60,33",202,6851,M,VOLPATTI,Gérard,DVD,3282,M,MARTIN,Bernard,SOC,2053,M,TOUCHAGUES,Bernard,FN,985,M,LECOMTE,Jean-Luc,COM,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,37,EVREUX-EST,12885,5193,7692,"59,7",281,7411,F,MANSOURET,Anne,RDG,2949,M,LEFRAND,Guy,UMP,2495,M,GOFFI,Alain,VEC,611,M,REPETTO,Alain,FN,522,M,DEFRESNES,Thierry,COM,505,M,LAHFAOUI,Kadda,DVG,329,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,39,LOUVIERS-SUD,12076,4521,7555,"62,56",349,7206,M,AUZOUX,Guy,M-NC,2447,M,MARTIN,Franck,RDG,2152,M,HOUEL,Jean-Charles,SOC,1527,M,THOUEMENT,Philippe,EXG,705,M,MECHKOUR,Zahir,COM,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,40,VERNON-SUD,11620,4949,6671,"57,41",230,6441,M,LACOUT,Claude,UMP,2843,M,NGUYEN THANH,Philippe,SOC,2373,M,BARBA,Hervé,FN,706,M,DUVAL,Fabien,EXG,281,F,DEPUISET,Carole,COM,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,42,GAILLON-CAMPAGNE,10685,3393,7292,"68,25",485,6807,M,ERMONT,Jean-Rémi,DVG,3558,M,COURVOISIER,Laurent,UMP,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,43,VAL-DE-REUIL,12204,5616,6588,"53,98",293,6295,F,LEGER-LESOEUR,Janick,SOC,3056,M,MADROUX,Patrick,M-NC,2151,M,CADEC,Alan,EXG,682,M,PERRAULT,Jean-Pierre,COM,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,1,ANET,13992,4930,9062,"64,77",324,8738,M,MARLEIX,Olivier,UMP,4253,F,GROCH,Marie-Noëlle,SOC,2414,M,ROUSSEAU,Laurent,FN,889,M,FRANCK,Gérard,UDFD,795,M,VIDAL,Serge,COM,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,2,AUNEAU,10664,3457,7207,"67,58",287,6920,M,LEBLOND,Dominique,M-NC,3267,M,SCICLUNA,Michel,UDFD,1775,M,RIVIERE,Stéphane,DVG,920,F,DE MINIAC,Rozenn,FN,575,F,STERN,Catherine,COM,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,3,AUTHON-DU-PERCHE,4765,1184,3581,"75,15",125,3456,M,PICHARD,Yani,DVD,1062,M,FERRE,Joël,UMP,877,M,NEVEU,Didier,M-NC,827,M,BRUN,Jacques,DVG,398,M,SCHMITT,Jean-Pierre,FN,187,M,GALLOU,Dominique,COM,105,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,4,BONNEVAL,8251,2420,5831,"70,67",216,5615,M,BOISARD,Michel,UMP,3285,F,RUPP,Christine,DVG,1843,M,DE RORE,Fabrice,FN,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,5,BREZOLLES,9664,3433,6231,"64,48",220,6011,M,SOURISSEAU,Gérard,UMP,3392,F,FOISSOTTE,Nadine,SOC,1542,F,BARD,Yvette,FN,575,F,GALVIN,Martine,EXG,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,11,CLOYES-SUR-LE-LOIR,7650,2119,5531,"72,3",169,5362,M,TEROUINARD,Claude,UMP,3222,F,DELB-LEGRAND,Chantal,SOC,879,M,AUMONT,Christian,UDFD,832,F,GARCETTE,Marie-France,FN,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,12,COURVILLE-SUR-EURE,9941,3016,6925,"69,66",217,6708,M,JAULNEAU,Jacky,SOC,4034,M,SOATHAN,Gilles-Alain,UMP,2078,M,MAINGUY,Gérard,FN,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,13,DREUX-EST,12443,5297,7146,"57,43",218,6928,M,FILLON,Alain,SOC,2268,M,LETHUILLIER,Michel,DVD,1909,M,TOUAZI,Tayeb,M-NC,1317,M,MABIRE,Florent,UDFD,585,M,RAIFFE,Maurice,COM,468,M,MATRAT,Jean,FN,381,M,MAJJADE,Abdellatif,AUT,0,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,17,LA LOUPE,7531,2223,5308,"70,48",202,5106,M,GERARD,Eric,UMP,2627,M,ESCOBAR,Christian,DVG,1556,F,OBE-JANSSEN,Cornelia,AUT,492,M,VAN DE PUTTE,Jérôme,FN,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,19,NOGENT-LE-ROI,12334,4606,7728,"62,66",220,7508,M,MALLET,Jean-Paul,DVG,2855,M,AUFFRAY,Philippe,DVD,2601,M,JOMARD,Maurice,DVG,1305,M,GUILBERT,Stéphane,FN,448,M,FONTELLE,Claude,COM,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,22,SENONCHES,4409,1505,2904,"65,87",233,2671,M,NICOLAS,Xavier,UMP,2321,M,DEBU,Manuel,FN,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,24,VOVES,6759,1655,5104,"75,51",272,4832,M,GUERRINI,Marc,M-NC,2688,F,DUBREIL,Anne,DVG,1225,M,DUPIN,André,FN,460,M,COHU,Jean-Claude,COM,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,25,CHARTRES-SUD-EST,15261,5875,9386,"61,5",320,9066,F,FROMONT,Elisabeth,UMP,2541,M,LEMOINE,Georges,DVG,2174,M,LEBON,David,SOC,1998,F,GAUJARD-LEROUX,Nadège,UDFD,1474,M,COLOMBIER,Matthieu,FN,467,M,CHEVROLLIER,Vincent,EXG,412,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,27,DREUX-OUEST,8660,3961,4699,"54,26",233,4466,M,LEMARE,Jacques,UMP,1828,M,GAMBUTTO,Valentino,SOC,1606,F,SOUDAN,Marie-Thérèse,FN,462,M,RAPAPORT,Alain,UDFD,324,F,BELOT,Marie-Cécile,COM,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,29,LUCE,12090,5344,6746,"55,8",243,6503,M,ROUX,Xavier,SOC,2277,M,ROBINET,François,UMP,1349,F,DIVEKI,Isabelle,UDFD,689,M,LOISEAU,Philippe,FN,669,F,MORLAND,Thérèse,DVD,638,F,ROBBE,Jacqueline,DVG,547,M,HUBERT,Pascal,COM,334,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,5,BREST-CENTRE,11747,5405,6342,"53,99",247,6095,M,SALAMI,Reza,SOC,1764,M,PELLICANO,Fortuné,DVD,891,M,JEZEQUEL,Jean- Charles,UMP,867,M,LE BORGNE,Jean- Yves,DVD,789,F,JOUAN,Nicole,UDFD,684,M,CUZON,Olivier,DVG,506,F,LOUSSOUARN,Marie dite Marif,VEC,360,F,BELLEC,Claude,COM,151,M,L'HOSTIS,René dit Reun,REG,83,,,,,,,,,,
29,FINISTERE,6,BRIEC,7691,1839,5852,"76,09",115,5737,F,GUILLOU,Yvonne,UMP,2870,M,PETILLON,Jean Hubert,SOC,2568,M,LE GALL,Ronan,REG,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,8,CHATEAULIN,14116,3562,10554,"74,77",284,10270,M,GOUEROU,Jacques,DVD,6708,F,LACLUSSE LE NOST,Sheilla,SOC,3030,M,BOUDIN,Daniel,COM,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,9,CHATEAUNEUF-DU-FAOU,10196,2073,8123,"79,67",207,7916,M,RIOU,François,SOC,4179,M,IRVOAS,Hervé,DVD,2592,M,BEUZIT,Philippe,REG,814,M,RIVIERE,Gilles,COM,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
