Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe2,Nom2,Prénom2,Nuance2,Voix2,Sexe3,Nom3,Prénom3,Nuance3,Voix3,Sexe4,Nom4,Prénom4,Nuance4,Voix4,Sexe5,Nom5,Prénom5,Nuance5,Voix5,Sexe6,Nom6,Prénom6,Nuance6,Voix6,Sexe7,Nom7,Prénom7,Nuance7,Voix7,Sexe8,Nom8,Prénom8,Nuance8,Voix8,Sexe9,Nom9,Prénom9,Nuance9,Voix9,Sexe10,Nom10,Prénom10,Nuance10,Voix10,Sexe11,Nom11,Prénom11,Nuance11,Voix11,Sexe12,Nom12,Prénom12,Nuance12,Voix12,Sexe13,Nom13,Prénom13,Nuance13,Voix13
29,FINISTERE,34,PONT-L'ABBÉ,15275,8332,6943,246,6697,F,LECROQ,Françoise,EXG,167,F,BLANCHET,Véronique,COM,679,M,COUIC,Daniel,SOC,1900,F,MORICEAU,Janick,VEC,1108,M,TANGUY,Jacques,MODM,349,M,MAVIC,Thierry,UMP,2494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,37,ROSPORDEN,10689,6041,4648,382,4266,M,TILLY,Marcel,COM,839,M,LOUSSOUARN,Michel,SOC,1869,M,LE NAOUR,Jean-Michel,DVG,780,M,MADELAINE-NICOT,Denis,REG,116,M,PRIMA,Mickaël,EXD,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,38,SAINT-POL-DE-LÉON,15734,8651,7083,129,6954,M,DUPONT,Ismaël,COM,306,M,EDERN,Jacques,DVG,3089,M,D'HERBAIS,Renaud,VEC,662,F,CHEVAUCHER,Aline,DVD,2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,40,SAINT-THÉGONNEC,5814,3370,2444,211,2233,M,RAVASIO,Daniel,COM,221,F,CREIGNOU,Solange,SOC,1595,M,BOIREAU,Josselin,VEC,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,44,BREST-CAVALE-BLANCHE-BOHARS,14072,8154,5918,182,5736,M,LE LORC'H,Jean-Michel,COM,283,F,MAHE,Pascale,SOC,2844,M,AUFFRET,Antony,VEC,863,M,FERELLOC,Daniel,DVD,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,46,BREST-L'HERMITAGE-GOUESNOU,11701,7190,4511,161,4350,M,JAFFREDOU,Dominique,SOC,1698,M,APPERE,Patrick,DVG,650,F,KERVERN,Anne-Marie,REG,518,M,ROUDAUT,Stéphane,UMP,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,47,BREST-LAMBEZELLEC,9175,6337,2838,98,2740,M,RESPRIGET,Franck,SOC,1228,F,DUBOIS,Paulette,DVG,250,F,LE GOIC,Julie,VEC,497,F,MARGOGNE,Christine,MODM,228,F,LAURENT,Marie,UMP,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,49,GUILVINEC,15684,8248,7436,291,7145,M,LEVEN,Jean-Yves,COM,685,M,TANTER,Raynald,SOC,3237,M,JOLFRE,Dominique,VEC,746,M,BREN,Jean-Marc,UMP,1352,M,BOUGUEON,Robert,DVD,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,50,BREST-KERICHEN,9421,6779,2642,90,2552,M,PAUL,Maxime,COM,310,F,FAGOT-OUKKACHE,Rébecca,SOC,1142,M,VALENTIN-LEMENI,Fragan,REG,280,M,KERBERENES,Pascal,MODM,286,F,MONNIER,Emmanuelle,M-NC,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,53,BREST-SAINT-MARC,14009,9006,5003,142,4861,F,ABILY,Gaëlle,COM,612,M,LABBEY,Marc,SOC,1457,F,CHALINE,Nathalie,VEC,919,F,JOUAN,Nicole,MODM,499,F,HENRY,Geneviève,M-NC,327,M,BERTHELOT,Marc,UMP,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,54,BREST-SAINT-PIERRE,9219,6009,3210,90,3120,M,CAM,Jean-Paul,COM,192,M,MAILLE,Pierre,SOC,1612,M,BUCHER,Christian,VEC,433,F,MEVEL,Sophie,M-NC,520,M,DECHAMPS,Eric,FN,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,1,AIGUES-MORTES,16134,7496,8638,168,8470,F,GARCIA,Odette,COM,498,M,BONATO,Cédric,SOC,2310,M,CAIRE,Didier,VEC,524,M,SENDRA,Bernard,M-NC,128,M,ROSSO,Léopold,UMP,3074,M,BOUISSET,Alain,FN,1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,2,ALÈS-NORD-EST,15272,8807,6465,148,6317,M,RIVRON,Alain,EXG,43,M,ANGOT,Daniel,EXG,132,M,VALY,Jacky,COM,2567,F,BOUVET,Nathalie,SOC,813,F,VEILLERETTE,Odile,VEC,397,M,NALLE,André,DVD,920,F,VICENTE,Paulette,DVD,95,M,EUDO,Marc,FN,1350,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,3,ALÈS-OUEST,18889,10868,8021,206,7815,M,SUAU,Jean-Michel,COM,2734,M,MATHEAUD,Benjamin,SOC,1227,M,MAGNIER,Serge,VEC,448,M,FRANCES,Henri,MODM,415,M,BENEZET,Jean-Charles,M-NC,1123,M,REMIA,Léon,FN,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,4,ALZON,1026,365,661,42,619,M,PONS,Laurent,SOC,437,M,PIZIO,André,VEC,97,M,PILLONI,Jean-Louis,FN,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,8,BARJAC,3181,950,2231,48,2183,M,CHAULET,Edouard,COM,1035,M,DONDINI,Serge,SOC,160,M,GIRBON,Marc,DVG,716,M,DUVAL,Hervé,VEC,70,F,CLAP,Madeleine,FN,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,10,BESSÈGES,4338,1888,2450,65,2385,M,DELAS,Rémy,COM,208,M,AUBANEL,Cyril,SOC,539,M,PORTALES,Bernard,DVG,1207,M,TALLON,Benjamin,FN,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,14,LÉDIGNAN,5221,2511,2710,100,2610,M,CLEMENT,Bernard,COM,698,F,LAURENT-PERRIGOT,Françoise,SOC,1009,M,GILHODEZ,Thierry,VEC,259,M,FERAY,Alain,FN,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,19,NIMES-3,14714,9104,5610,104,5506,M,BASTID,Christian,COM,993,M,BLANC,Pierre-Henry,SOC,917,M,CHENT,Mimoun,DVG,263,F,CAZES,Danielle,VEC,334,M,CASTILLE,Guillaume,MODM,126,F,DA COSTA,Rose,M-NC,258,M,TAULELLE,Marc,UMP,880,F,RUTY,Evelyne,FN,1636,M,CAVAGLIA,Erick,EXD,99,,,,,,,,,,,,,,,,,,,,
30,GARD,20,PONT-SAINT-ESPRIT,14807,7399,7408,329,7079,M,DAVER,Jean-Marie,COM,799,M,SERRE,Christophe,SOC,2905,F,COPEL,Florence,VEC,764,M,SALSANO,Alain,FN,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,23,ROQUEMAURE,16373,8608,7765,212,7553,F,VASELLI,Marie-Pierre,PG,704,M,PRAT,Patrice,SOC,2626,F,CHOFFAT,Catherine,VEC,611,M,CAZORLA,Yves,UMP,1202,F,BOUCHET-DUGAS,Laetitia,DVD,215,M,KUREK,Igor,DVD,99,M,CAITUCOLI,Gilles,FN,2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,25,SAINT-ANDRÉ-DE-VALBORGNE,1090,279,811,14,797,M,MAURIN,Francis,DVG,350,M,MARTIN,Régis,DVG,273,M,BOURELLY,Régis,DVD,140,M,COULON,Claude,FN,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,26,SAINT-CHAPTES,10467,4984,5483,92,5391,F,JOUVE-MUNOZ,Christine,COM,651,M,PLATON,Frédéric,SOC,936,M,CAVARD,Christophe,VEC,1193,M,VIAN,Claude,UMP,795,M,SKAFF,Jean-Claude,DVD,378,M,LATORRE,Simon,FN,1415,F,RIBANIER,Mireille,EXD,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,29,SAINT-JEAN-DU-GARD,2815,1260,1555,70,1485,M,MOREAU,Emile,EXG,68,M,MARION,John,COM,163,M,AFFORTIT,Lucien,SOC,851,M,GARREC,Benoit,VEC,192,M,VAUDLET,Etienne,FN,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,30,SAINT-MAMERT-DU-GARD,11644,6262,5382,175,5207,F,NOEL,Soizic,PG,363,M,DUMAS,William,SOC,2148,M,ALLIER,Vincent,VEC,541,F,BAILEY,Muriel,ECO,247,M,MOUNET,Jean-Marc,UMP,272,M,ROBERT,Jean-Marie,FN,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,32,SOMMIÈRES,19992,11260,8732,170,8562,F,DAVOUST,Josiane,COM,529,M,VALETTE,Christian,SOC,3026,F,LECCIA,Béatrice,VEC,1311,F,ENRIQUEZ-BOUZANQUET,Eline,M-NC,1399,M,PRIGENT,Jean-Robert,FN,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,33,SUMÈNE,2415,1102,1313,60,1253,M,SISLIAN,Marc,PG,197,M,TOULOUSE,William,DVG,756,M,DA COSTA,André Paul,FN,224,M,ROUDIER,Richard,EXD,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,34,TRÈVES,1125,331,794,17,777,M,DELORD,Martin,SOC,609,M,ROZIER,Gilbert,UMP,64,M,CLOUZOT,Robert,FN,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,35,UZÈS,15337,7800,7537,120,7417,M,PASQUALINI,Sophie,EXG,137,M,RIEU,Bernard,COM,503,M,BOUAD,Denis,SOC,2235,M,JOURDAN,Martial,VEC,778,M,SUBTIL,Simon,MODM,239,M,CHAPON,Jean-Luc,UMP,2065,M,CALVET,Jean-Louis,DVD,139,M,BONNIEUX,François,FN,1321,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,37,VAUVERT,14538,7455,7083,107,6976,F,HERRARD,Gisèle,COM,352,M,DENAT,Jean,SOC,2939,M,CHASSANG,Bernard,DVG,303,M,VICTORIA,Auguste,VEC,340,M,VELLAS,Philips,UMP,1034,M,FERNANDEZ,Patrick,FN,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,38,VÉZÉNOBRES,6689,3141,3548,81,3467,M,DURAND,Fabrice,COM,345,M,GAROSSINO,Gérard,SOC,1055,M,GIRARD,Rémy,VEC,342,M,SCHOR,Emmanuel,ECO,241,M,GRAS,Frédéric,UMP,743,M,BOIRAL,Vincent,FN,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,39,LE VIGAN,6774,2717,4057,70,3987,M,LABROSSE,Philippe,PG,315,M,CANAYER,Roland,SOC,1308,M,DOULCIER,Eric,VEC,1574,F,VALDES,Sophie,ECO,117,F,DRUYER,Pascaline,UMP,205,M,ARZALIER,Jean Marc,FN,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,42,NIMES-4,10023,6144,3879,63,3816,M,MERCIER,Denis,PG,384,M,CASAURAND,Bernard,SOC,792,F,JANNEKEYN,Sibylle,VEC,320,F,PONCE CASANOVA,Corinne,MODM,80,M,RAYMOND,Jacky,M-NC,279,M,BURGOA,Laurent,UMP,975,M,ARMANDO,Jacques,DVD,40,M,RUTY,Lucien,FN,946,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,43,NIMES-5,9590,5800,3790,60,3730,M,BOUGET,Vincent,COM,425,F,EL BAZ,Michèle,SOC,713,F,ANDRIEU-BONNET,Dominique,VEC,290,M,JEAN,Deny,MODM,81,M,PROUST,Franck,UMP,1139,M,SANCHEZ,Julien,FN,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,2,AURIGNAC,3350,1326,2024,107,1917,M,PEYRONEN,Georges,EXG,57,M,BOUBE,Patrick,COM,1417,F,BOUTEMY,Odile,VEC,168,F,MUSSATO,Laura,FN,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,4,BAGNÈRES-DE-LUCHON,5281,2154,3127,105,3022,M,SUBERCAZE,Jean-François,COM,256,M,DENARD,Henri,SOC,1491,M,DUROU,Hugo,VEC,208,M,RETTIG,René,UMP,480,M,FARRUS,Eric,DVD,389,M,RICCI,René,FN,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,6,BOULOGNE-SUR-GESSE,4074,1287,2787,107,2680,F,VERSEVY,Martine,COM,213,M,LECLERC,Jacques,SOC,891,M,CASTEX,Jean-Bernard,MODM,434,M,MEDEVIELLE,Pierre,UMP,897,M,BOUREL,Marc,FN,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,7,CADOURS,3650,1480,2170,76,2094,M,SILVAND,Raymond,COM,72,M,JULIAN,Alain,SOC,1231,F,RENAUX,Catherine,VEC,224,F,ROUDIE,Odile,UMP,178,M,MICHAS,Jean-Pierre,DVD,49,M,JOVELIN,Guy,FN,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,10,CASTANET-TOLOSAN,29118,14758,14360,365,13995,M,BAGNERIS,Bernard,PG,1720,F,PRUVOT,Muriel,SOC,3902,F,BARDOUX,Marie-Régine,VEC,2684,M,LAFON,Arnaud,M,3720,F,LOPAU,Marie,FN,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,11,CAZÈRES,8942,4117,4825,103,4722,F,GASPARD,Nathalie,EXG,72,M,BINOT,Cyril,COM,349,M,SANS,Christian,SOC,2741,M,GRENIER,Manuel,VEC,304,M,COLS,Eric,M-NC,386,M,PLANCHON,Jean,FN,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,12,CINTEGABELLE,4305,1613,2692,48,2644,F,ANTOINA,Estelle,COM,107,M,VINCINI,Sébastien,SOC,495,M,BRUNET,Christian,DVG,1003,F,OSTUZZI,Lucie,VEC,144,M,DELCASSE,Jean,M-NC,664,M,DELAMARE,Armand,FN,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,14,FRONTON,28833,16313,12520,352,12168,F,MARCONIS,Monique,COM,982,F,CABESSUT,Ghislaine,SOC,5233,M,LABOUYSSE,Georges,REG,1202,M,FOURCASSIER,Thierry,UMP,1782,F,PELLIZZON,Michèle,FN,2969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,16,L'ISLE-EN-DODON,3787,1009,2778,60,2718,M,BAURES,Daniel,COM,395,F,SOLDEVILLE,Maryline,SOC,917,F,HANDSCHUTTER,Sophie,VEC,105,F,LARRIEU,Christiane,M,1168,M,BURAS,Théo,FN,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,17,LANTA,6797,3186,3611,194,3417,F,BLANSTIER,Véronique,COM,145,M,RUFFAT,Daniel,SOC,1637,M,EDON,Emmanuel,VEC,966,F,MARTINOU,Pierrette,FN,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,19,MONTASTRUC-LA-CONSEILLÈRE,12921,6883,6038,121,5917,F,ESCOUBOUE,Dominique,COM,264,M,LAUR,André,SOC,2863,F,RICOUART,Francine,VEC,632,M,LAVAUX,Antoine,MODM,189,F,MILLET,Véronique,UMP,822,M,THOMAS,Jean-Louis,DVD,164,M,LADET,Régis,FN,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,23,MURET,33744,19533,14211,333,13878,F,ATTAR,Stéphanie,EXG,296,M,MORERE,André,COM,1120,M,BERTRAND,Alain,SOC,5860,M,VALADE,Christian,VEC,1839,M,ESCAFIT,Gilles,UMP,1400,M,LAROZE,Serge,FN,3363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,25,REVEL,10133,4520,5613,104,5509,M,DUMEUNIER,Jacques,EXG,58,M,PICARD,Georges,COM,147,M,OLTRA,Denys,SOC,1596,F,CHIOCCA,Marie,VEC,360,M,COSTES,Francis,M,2648,M,MARCOZ,Claude,FN,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,26,RIEUMES,6894,3145,3749,81,3668,M,VICENTE,Daniel,COM,207,M,LAFFONT,Francis,SOC,1124,F,MAURY,Christiane,RDG,595,M,LATTUGA,Michel,VEC,319,F,COURTOIS-PERISSE,Jennifer,UMP,983,M,LEMAISTRE,Raymond,FN,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,27,RIEUX,3856,1771,2085,82,2003,F,QUILLOT,Mélaine,COM,160,F,VEZAT-BARONIA,Maryse,SOC,1075,M,GOUZE,Jean-Claude,VEC,320,M,PECH,Franck,FN,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,29,SAINT-GAUDENS,16182,7757,8425,169,8256,M,MIQUEL,Bruno,PG,540,M,LEPINAY,Jean-Raymond,SOC,2587,M,DUCLOS,Jean-Yves,DVG,3343,M,JAEGER,Gérard,VEC,348,M,SAFORCADA,David,DVD,290,M,BROUCKE,Sébastien,DVD,225,F,VOLOSCENKO,Nadine,FN,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,31,SAINT-MARTORY,2911,1228,1683,46,1637,M,GIMENEZ,Philippe,COM,587,M,LAFUSTE,Joseph,SOC,567,M,BARES,Dominique,REG,112,M,FAUCHART,Frédéric,UMP,104,M,LODI,Marc,FN,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,33,TOULOUSE-1,17238,11739,5499,66,5433,M,BOROT,Nicolas,COM,195,M,SELLIN,Jean-Christophe,PG,260,F,LAFFORGUE,Marie-Christine,SOC,1683,F,CHESSE,Hélène,VEC,868,M,CHARLES,Olivier,MODM,122,F,DE VEYRAC,Christine,UMP,1528,M,COUVERT,Gérard,DVD,105,F,VIOLANTE,Jacqueline,FN,672,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,35,TOULOUSE-3,23531,15424,8107,103,8004,M,DUPIN,Thierry,EXG,44,F,MARTIN,Myriam,EXG,253,F,DURRIEU,Monique,COM,657,F,MARTINEL,Martine,SOC,2615,M,BIGOT,Xavier,VEC,1415,M,DIEBOLD,Stéphane,UMP,1776,M,HENN,Serge,DVD,135,M,SOEUR,Charles,FN,1109,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,36,TOULOUSE-4,19595,12843,6752,94,6658,M,ROUQUAYROL,Jacques,COM,532,M,FABRE,Jean-Michel,SOC,2339,M,PUGNIERE,Jean-Michel,VEC,1151,M,BASSIL,Thomas,AUT,23,M,BOYER,Maxime,UMP,1702,F,BAZOUIN,Sabrina,FN,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,38,VILLEFRANCHE-DE-LAURAGAIS,9636,3999,5637,159,5478,M,COSTE,David,EXG,62,F,PICARD-SIRUGUE,Chantal,COM,243,M,IZARD,Pierre,SOC,3319,M,FAESSEL,Julien,VEC,712,M,JAMIN,Jean-Guillaume,UMP,433,M,GONZALEZ,Gilles,FN,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,42,TOULOUSE-7,18617,12555,6062,109,5953,F,ROUFFIAC,Dorothée,EXG,120,M,TOUCOUERE,Bernard,COM,475,M,MIRASSOU,Jean-Jacques,SOC,1989,F,PEGUIN,Cécile,VEC,1026,M,LATTES,Jean-Michel,UMP,1059,M,SEGUI,Alain,DVD,250,M,CAU,René,FN,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,47,TOULOUSE-12,23755,16514,7241,154,7087,F,TARLIER,Laure,EXG,155,M,PLA,Jean-Paul,COM,557,F,EL KOUACHERI,Zohra,SOC,1740,M,BAPT,Pierre Nicolas,RDG,194,M,GHERBI,Mourad,DVG,271,F,CHARBONNE,Colette,VEC,1260,M,BEN MOHAMED,Tarak,AUT,69,M,ALVES,Christophe,UMP,1503,F,ALARCON,Rose-Marie,DVD,96,F,RUBIO,Artemisa,FN,1242,,,,,,,,,,,,,,,
31,HAUTE GARONNE,48,TOULOUSE-13,28964,16483,12481,323,12158,M,RASTOUL,Fabrice,EXG,65,M,MARTY,Laurent,EXG,245,F,LAVERNHE,Elisabeth,COM,798,M,BEGUE,Christophe,SOC,4726,M,JIMENA,Patrick,VEC,2743,M,BOLZAN,Jean-Jacques,UMP,1484,F,GUERIN,Michèle,FN,2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,49,TOULOUSE-14,36277,22175,14102,320,13782,M,LAMBERT,Xavier,COM,840,F,FLOUREUSSES,Sandrine,SOC,6563,F,KEMPF,Lidwine,REG,1342,M,QUESSADA,Raphaël,UMP,1765,F,SOYER,Colette,FN,3272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,51,BLAGNAC,24571,14089,10482,196,10286,F,BASTOUL,Ludivine,COM,766,M,KELLER,Bernard,RDG,4270,M,LEONARD,Régis,DVG,388,F,SAUVAIRE,Georgette,VEC,1527,F,ESPA,Marie-Agnès,MODM,395,M,CAMPISTRON,Gérard,UMP,886,M,SCHWAL,Bernard,FN,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAUTE GARONNE,53,TOURNEFEUILLE,36135,20560,15575,289,15286,M,TOLSAN,François,COM,1011,M,RAYNAL,Claude,SOC,6726,M,RENAUX,Stéphane,VEC,2346,M,AUBIN,Patrick,M-NC,602,M,BAR,Frédéric,UMP,1669,F,MALLET,Monique,FN,2932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,2,AUCH-NORD-EST,5342,2993,2349,98,2251,M,BRIDARD,Marc,EXG,38,F,ALVAREZ,Martine,EXG,113,F,BASSAC,Colette,COM,145,M,SORBADERE,Alain,SOC,1285,M,POMIES,David,VEC,232,M,LANSMANT,Sébastien,UMP,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,4,CAZAUBON,3753,1544,2209,122,2087,M,LAJUX,Joël,SOC,1083,M,SAINRAPT,Claude,UMP,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,5,COLOGNE,2629,1117,1512,59,1453,M,DUPOUY,Philippe,SOC,966,M,HIROU,Philippe,VEC,173,M,SEIGNEURIE,René,M-NC,203,M,DIENOT,Bruno,DVD,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,8,FLEURANCE,8039,3707,4332,191,4141,M,SENAT,Georges,COM,287,M,SCUDELLARO,Alain,SOC,1381,M,MATTEL,Bruno,RDG,1095,M,CHOMA,Jean-Paul,UMP,724,M,LARDEAUX,Pierre,FN,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,11,JEGUN,2820,1129,1691,74,1617,M,FULLANA,Juan-Manuel,EXG,62,M,MAYRAN,Jean-Marc,COM,100,M,KSAZ,Bernard,SOC,594,M,BOUDAUD,Alexis,VEC,142,M,TABARIN,Pierre,DVD,359,M,MOTHE,Jean-Pierre,DVD,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,13,LOMBEZ,4347,1630,2717,105,2612,M,JUAN,Michel,PG,132,M,BOUTINES,Michaël,SOC,612,M,LOUBON,Jean,RDG,692,M,COLLADO,David,VEC,242,M,LAREE,Guy,DVD,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,15,MASSEUBE,3541,1093,2448,61,2387,M,BELVEZE,André,COM,389,F,CASALE,Françoise,SOC,952,M,DUPRAT,Christian,UMP,901,M,GIROT,Luc,FN,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,17,MIÉLAN,3771,1660,2111,136,1975,M,FAUQUE,Gérard,COM,1621,F,DE FRANCLIEU,Douce,DVD,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,18,MIRADOUX,1623,525,1098,32,1066,M,CANTALOUP,Joël,COM,74,F,MACABIAU,Suzanne,SOC,307,M,BALLENGHIEN,Xavier,M-NC,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,21,MONTRÉAL,3859,1434,2425,68,2357,M,SENEZ,Michel,PG,99,M,LABEYRIE,Nicolas,SOC,734,M,MELIET,Nicolas,RDG,407,F,GOUYON,Anne,VEC,164,M,BEYRIES,Philippe,UMP,834,M,DAVID,Jean,DVD,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,23,PLAISANCE,3307,1102,2205,70,2135,M,COTONAT,Cyril,SOC,377,M,CASTET,Gérard,RDG,945,M,GUAL,Marc,VEC,179,M,SOUBABERE,Régis,UMP,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,24,RISCLE,5475,2718,2757,508,2249,F,MAILLARD,Agnès,EXG,380,M,DARRIEUX,Guy,SOC,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,25,SAINT-CLAR,2179,608,1571,61,1510,M,CADEOT,Jacques,COM,106,M,GENDRE,Bernard,SOC,810,F,PIETERS,Christiane,UMP,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,27,SARAMON,2464,1003,1461,141,1320,M,BURGAN,Michel,COM,375,M,SALERS,Jean-Pierre,SOC,711,M,CHAVAROT,Henri,VEC,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GERS,28,VALENCE-SUR-BAISE,3574,1563,2011,125,1886,M,MARTIN,Philippe,SOC,1150,M,RAMBOUR,Bertrand,VEC,504,M,NADAUD,David,UMP,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
