Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4
91,LANGUEDOC-ROUSSILLON,11,AUDE,1,70223,38909,36231,2678,"55,41",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",22356,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",7578,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,6297,,,,,
91,LANGUEDOC-ROUSSILLON,11,AUDE,2,112936,63123,58627,4496,"55,89",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",36560,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",12699,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,9368,,,,,
91,LANGUEDOC-ROUSSILLON,11,AUDE,3,73825,42729,39534,3195,"57,88",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",24744,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",9020,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,5770,,,,,
73,MIDI-PYRENEES,12,AVEYRON,1,74911,42827,40169,2658,"57,17",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",21851,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",18318,,,,,,,,,,
73,MIDI-PYRENEES,12,AVEYRON,2,71041,42254,40059,2195,"59,48",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",26800,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",13259,,,,,,,,,,
73,MIDI-PYRENEES,12,AVEYRON,3,72091,41801,38861,2940,"57,98",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",23590,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",15271,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,1,60079,31158,30360,798,"51,86",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",14478,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",9134,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,6748,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,2,64282,33196,32442,754,"51,64",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",13148,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",13367,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,5927,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,3,45360,23147,22563,584,"51,03",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",12360,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",6094,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,4109,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,4,48857,21543,21080,463,"44,09",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",13235,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",2575,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,5270,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,5,53332,26675,25991,684,"50,02",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",13433,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",6983,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,5575,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,6,70463,35628,34722,906,"50,56",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",15560,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",10799,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,8363,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,7,53014,23848,23301,547,"44,98",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",13303,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",3897,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,6101,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,8,76099,37772,36887,885,"49,64",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",18032,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",9222,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,9633,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,9,91103,47318,45966,1352,"51,94",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",21170,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",14762,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,10034,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,10,126117,66648,64824,1824,"52,85",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",31679,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",16936,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,16209,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,11,102623,53444,51797,1647,"52,08",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",24018,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",17311,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,10468,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,12,109909,55303,53525,1778,"50,32",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",25054,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12960,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,15511,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,13,90161,47773,46228,1545,"52,99",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",27341,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",8688,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,10199,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,14,101082,53798,52286,1512,"53,22",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",26101,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",17325,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,8860,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,15,102869,56800,54901,1899,"55,22",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",24030,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",17159,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,13712,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,16,85567,47573,46222,1351,"55,6",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",25110,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",9985,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,11127,,,,,
25,BASSE-NORMANDIE,14,CALVADOS,1,68583,36038,34373,1665,"52,55",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",21321,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",13052,,,,,,,,,,
25,BASSE-NORMANDIE,14,CALVADOS,2,65844,33048,31420,1628,"50,19",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",22230,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",9190,,,,,,,,,,
25,BASSE-NORMANDIE,14,CALVADOS,3,73547,36483,34376,2107,"49,61",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",20617,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",13759,,,,,,,,,,
25,BASSE-NORMANDIE,14,CALVADOS,4,81907,40397,38272,2125,"49,32",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",19414,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",18858,,,,,,,,,,
25,BASSE-NORMANDIE,14,CALVADOS,5,102485,52699,49954,2745,"51,42",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",28544,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",21410,,,,,,,,,,
25,BASSE-NORMANDIE,14,CALVADOS,6,88658,47447,44518,2929,"53,52",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",27615,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",16903,,,,,,,,,,
83,AUVERGNE,15,CANTAL,1,64307,36736,34662,2074,"57,13",SOC,RENE,SOUCHON,"RASSEMBLEMENT POUR L'AUVERGNE JUSTE ET SOLIDAIRE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",19296,UMP,ALAIN,MARLEIX,"UNION POUR LE RENOUVEAU DE L'AUVERGNE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",15366,,,,,,,,,,
83,AUVERGNE,15,CANTAL,2,57910,32849,31271,1578,"56,72",SOC,RENE,SOUCHON,"RASSEMBLEMENT POUR L'AUVERGNE JUSTE ET SOLIDAIRE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",12990,UMP,ALAIN,MARLEIX,"UNION POUR LE RENOUVEAU DE L'AUVERGNE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",18281,,,,,,,,,,
54,POITOU-CHARENTES,16,CHARENTE,1,63631,32369,30381,1988,"50,87",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",19459,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",10922,,,,,,,,,,
54,POITOU-CHARENTES,16,CHARENTE,2,62123,32150,30350,1800,"51,75",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",18211,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",12139,,,,,,,,,,
54,POITOU-CHARENTES,16,CHARENTE,3,68726,38740,36176,2564,"56,37",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",23887,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",12289,,,,,,,,,,
54,POITOU-CHARENTES,16,CHARENTE,4,65152,34151,31939,2212,"52,42",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",21693,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",10246,,,,,,,,,,
54,POITOU-CHARENTES,17,CHARENTE-MARITIME,1,95982,48580,46360,2220,"50,61",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",27751,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",18609,,,,,,,,,,
54,POITOU-CHARENTES,17,CHARENTE-MARITIME,2,93385,48862,46164,2698,"52,32",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",28108,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",18056,,,,,,,,,,
54,POITOU-CHARENTES,17,CHARENTE-MARITIME,3,79921,43568,41296,2272,"54,51",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",25006,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",16290,,,,,,,,,,
54,POITOU-CHARENTES,17,CHARENTE-MARITIME,4,85917,46555,44013,2542,"54,19",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",23066,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",20947,,,,,,,,,,
54,POITOU-CHARENTES,17,CHARENTE-MARITIME,5,101752,53848,51045,2803,"52,92",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",26293,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",24752,,,,,,,,,,
24,CENTRE,18,CHER,1,74094,38558,36745,1813,"52,04",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",18652,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",13249,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,4844,,,,,
24,CENTRE,18,CHER,2,70336,35323,33635,1688,"50,22",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",19871,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",9432,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,4332,,,,,
24,CENTRE,18,CHER,3,86723,45818,43413,2405,"52,83",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",23044,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",14217,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,6152,,,,,
74,LIMOUSIN,19,CORREZE,1,65518,40095,37574,2521,"61,2",COM,CHRISTIAN,AUDOUIN,"LIMOUSIN TERRE DE GAUCHE UNIS POUR LA JUSTICE SOCIALE, L'ECOLOGIE ET LA DEMOCRATIE (TETE DE LISTE PC, LISTE PC, PARTI DE GAUCHE, NOUVEAU PARTI ANTICAPITALISTE)",7033,SOC-autreG,JEAN-PAUL,DENANOT,"LIMOUSIN TERRE D'AVENIR (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",18822,UMP,RAYMOND,ARCHER,"LA FRANCE CHANGE, LE LIMOUSIN DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",11719,,,,,
