Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4,Nuance 5,Prénom candidat 5,Nom candidat 5,Liste 5,Nombre de voix 5,Nuance 6,Prénom candidat 6,Nom candidat 6,Liste 6,Nombre de voix 6,Nuance 7,Prénom candidat 7,Nom candidat 7,Liste 7,Nombre de voix 7
74,LIMOUSIN,87,HAUTE-VIENNE,1,51826,34852,32338,2514,"67,25",SOC-COM-autreG,J.PAUL,DENANOT,"LIMOUSIN, TERRE VIVANTE",19517,UMP,RAYMOND,ARCHER,LIMOUSIN AUTREMENT,12821,,,,,,,,,,,,,,,,,,,,,,,,,
74,LIMOUSIN,87,HAUTE-VIENNE,2,72502,50812,46696,4116,"70,08",SOC-COM-autreG,J.PAUL,DENANOT,"LIMOUSIN, TERRE VIVANTE",30807,UMP,RAYMOND,ARCHER,LIMOUSIN AUTREMENT,15889,,,,,,,,,,,,,,,,,,,,,,,,,
74,LIMOUSIN,87,HAUTE-VIENNE,3,65855,45059,41554,3505,"68,42",SOC-COM-autreG,J.PAUL,DENANOT,"LIMOUSIN, TERRE VIVANTE",27300,UMP,RAYMOND,ARCHER,LIMOUSIN AUTREMENT,14254,,,,,,,,,,,,,,,,,,,,,,,,,
74,LIMOUSIN,87,HAUTE-VIENNE,4,70086,47863,44054,3809,"68,29",SOC-COM-autreG,J.PAUL,DENANOT,"LIMOUSIN, TERRE VIVANTE",32097,UMP,RAYMOND,ARCHER,LIMOUSIN AUTREMENT,11957,,,,,,,,,,,,,,,,,,,,,,,,,
41,LORRAINE,88,VOSGES,1,75132,47290,44762,2528,"62,94",SOC-COM-ECO,J.PIERRE,MASSERET,"LE RASSEMBLEMENT A GAUCHE, LA VOLONTE DES LORRAINS",20415,UMP,GERARD,LONGUET,LISTE MAJORITE LORRAINE,16617,FN,THIERRY,GOURLOT,LISTE FRONT NATIONAL POUR LA LORRAINE PRESENTEE PAR J.M. LE PEN ET CONDUITE PAR THIERRY GOURLOT,7730,,,,,,,,,,,,,,,,,,,,
41,LORRAINE,88,VOSGES,2,73667,47307,44624,2683,"64,22",SOC-COM-ECO,J.PIERRE,MASSERET,"LE RASSEMBLEMENT A GAUCHE, LA VOLONTE DES LORRAINS",20372,UMP,GERARD,LONGUET,LISTE MAJORITE LORRAINE,15249,FN,THIERRY,GOURLOT,LISTE FRONT NATIONAL POUR LA LORRAINE PRESENTEE PAR J.M. LE PEN ET CONDUITE PAR THIERRY GOURLOT,9003,,,,,,,,,,,,,,,,,,,,
41,LORRAINE,88,VOSGES,3,66622,43629,41143,2486,"65,49",SOC-COM-ECO,J.PIERRE,MASSERET,"LE RASSEMBLEMENT A GAUCHE, LA VOLONTE DES LORRAINS",18284,UMP,GERARD,LONGUET,LISTE MAJORITE LORRAINE,15488,FN,THIERRY,GOURLOT,LISTE FRONT NATIONAL POUR LA LORRAINE PRESENTEE PAR J.M. LE PEN ET CONDUITE PAR THIERRY GOURLOT,7371,,,,,,,,,,,,,,,,,,,,
41,LORRAINE,88,VOSGES,4,68954,46118,42654,3464,"66,88",SOC-COM-ECO,J.PIERRE,MASSERET,"LE RASSEMBLEMENT A GAUCHE, LA VOLONTE DES LORRAINS",19556,UMP,GERARD,LONGUET,LISTE MAJORITE LORRAINE,15751,FN,THIERRY,GOURLOT,LISTE FRONT NATIONAL POUR LA LORRAINE PRESENTEE PAR J.M. LE PEN ET CONDUITE PAR THIERRY GOURLOT,7347,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,89,YONNE,1,76387,50533,48216,2317,"66,15",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",21049,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,20358,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,6809,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,89,YONNE,2,72120,48269,45395,2874,"66,93",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",21539,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,15958,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,7898,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,89,YONNE,3,88131,56607,53590,3017,"64,23",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",23062,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,19186,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,11342,,,,,,,,,,,,,,,,,,,,
43,FRANCHE-COMTE,90,TERRITOIRE DE BELFORT,1,43951,30154,28752,1402,"68,61",SOC-ECO,RAYMOND,FORNI,LISTE D'UNION POUR LA FRANCHE-COMTE - SOCIALISTES - VERTS - GAUCHE REPUBLICAINE,13902,UMP,J-FRANCOIS,HUMBERT,"AVEC JEAN-FRANCOIS HUMBERT, L'UNION FAIT LA FRANCHE-COMTE",9336,FN,SOPHIE,MONTEL,LISTE FRONT NATIONAL POUR LA FRANCHE-COMTE,5514,,,,,,,,,,,,,,,,,,,,
43,FRANCHE-COMTE,90,TERRITOIRE DE BELFORT,2,45624,31437,29811,1626,"68,9",SOC-ECO,RAYMOND,FORNI,LISTE D'UNION POUR LA FRANCHE-COMTE - SOCIALISTES - VERTS - GAUCHE REPUBLICAINE,14849,UMP,J-FRANCOIS,HUMBERT,"AVEC JEAN-FRANCOIS HUMBERT, L'UNION FAIT LA FRANCHE-COMTE",9261,FN,SOPHIE,MONTEL,LISTE FRONT NATIONAL POUR LA FRANCHE-COMTE,5701,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,1,59980,38290,37301,989,"63,84",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,21501,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",11787,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,4013,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,2,76350,51200,49578,1622,"67,06",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,22046,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",20284,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,7248,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,3,86915,59078,57421,1657,"67,97",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,28592,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",22061,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,6768,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,4,77186,52491,51134,1357,"68,01",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,25626,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",20459,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,5049,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,5,61640,43551,42481,1070,"70,65",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,22155,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",17946,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,2380,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,6,67551,45589,44522,1067,"67,49",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,24709,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",15892,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3921,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,7,65541,43055,41936,1119,"65,69",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,20982,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",15350,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,5604,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,8,69029,44756,43586,1170,"64,84",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,21984,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",16873,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,4729,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,9,67681,45096,44059,1037,"66,63",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,21635,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",17409,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,5015,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,10,54584,34651,33845,806,"63,48",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,19484,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",10403,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3958,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,1,53271,31827,31034,793,"59,75",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,19948,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",7761,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3325,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,2,53100,36116,35338,778,"68,02",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,15604,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",16729,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3005,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,3,70746,47468,46422,1046,"67,1",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,18372,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",24449,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3601,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,4,60819,38610,37500,1110,"63,48",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,20608,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",13332,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3560,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,5,60769,39426,38406,1020,"64,88",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,16746,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",18316,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3344,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,6,59112,39790,39014,776,"67,31",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,9850,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",26549,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,2615,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,7,78952,51558,50597,961,"65,3",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,18084,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",28909,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3604,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,8,63842,43323,42480,843,"67,86",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,17538,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",22296,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,2646,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,9,55456,36309,35668,641,"65,47",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,11603,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",21893,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,2172,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,10,58987,41261,40290,971,"69,95",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,18789,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",19008,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,2493,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,11,58410,38965,38097,868,"66,71",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,22711,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",12262,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3124,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,12,78872,53944,52700,1244,"68,39",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,25923,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",22891,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3886,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,13,78082,56071,54834,1237,"71,81",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,25892,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",25297,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3645,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,1,41806,24826,24141,685,"59,38",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,14625,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",6601,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,2915,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,2,43911,24366,23671,695,"55,49",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,15656,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",4836,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3179,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,3,40200,22683,21993,690,"56,43",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,13304,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",5328,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3361,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,4,40264,23232,22577,655,"57,7",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,13219,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",5568,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3790,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,5,47924,27857,27125,732,"58,13",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,15549,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",7950,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3626,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,6,54076,33243,32133,1110,"61,47",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,20486,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",8203,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3444,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,7,43606,26175,25445,730,"60,03",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,17495,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",5335,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,2615,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,8,56408,35390,34409,981,"62,74",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,15703,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",14280,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,4426,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,9,49117,30394,29447,947,"61,88",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,17612,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",7897,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3938,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,10,48129,29059,28359,700,"60,38",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,14332,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",10203,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,3824,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,11,51789,31260,30281,979,"60,36",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,17327,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",8309,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,4645,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,12,55535,35998,35011,987,"64,82",SOC-COM-ECO,J.PAUL,HUCHON,RASSEMBLEMENT DE LA GAUCHE ET DES VERTS,16113,UMP,J.FRANCOIS,COPE,"POUR QUE VIVRE ICI SOIT UNE CHANCE POUR TOUS. UMP-MPF-DVD-INDEPENDANTS, LISTE SOUTENUE PAR NICOLAS SARKOZY",13657,FN,MARINE,LE PEN,LISTE FRONT NATIONAL POUR L'ILE-DE-FRANCE CONDUITE PAR MARINE LE PEN,5241,,,,,,,,,,,,,,,,,,,,
