Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4,Nuance 5,Prénom candidat 5,Nom candidat 5,Liste 5,Nombre de voix 5,Nuance 6,Prénom candidat 6,Nom candidat 6,Liste 6,Nombre de voix 6,Nuance 7,Prénom candidat 7,Nom candidat 7,Liste 7,Nombre de voix 7,Nuance 8,Prénom candidat 8,Nom candidat 8,Liste 8,Nombre de voix 8,Nuance 9,Prénom candidat 9,Nom candidat 9,Liste 9,Nombre de voix 9,Nuance 10,Prénom candidat 10,Nom candidat 10,Liste 10,Nombre de voix 10,Nuance 11,Prénom candidat 11,Nom candidat 11,Liste 11,Nombre de voix 11,Nuance 12,Prénom candidat 12,Nom candidat 12,Liste 12,Nombre de voix 12,Nuance 13,Prénom candidat 13,Nom candidat 13,Liste 13,Nombre de voix 13,Nuance 14,Prénom candidat 14,Nom candidat 14,Liste 14,Nombre de voix 14,Nuance 15,Prénom candidat 15,Nom candidat 15,Liste 15,Nombre de voix 15,Nuance 16,Prénom candidat 16,Nom candidat 16,Liste 16,Nombre de voix 16,Nuance 17,Prénom candidat 17,Nom candidat 17,Liste 17,Nombre de voix 17,Nuance 18,Prénom candidat 18,Nom candidat 18,Liste 18,Nombre de voix 18,Nuance 19,Prénom candidat 19,Nom candidat 19,Liste 19,Nombre de voix 19,Nuance 20,Prénom candidat 20,Nom candidat 20,Liste 20,Nombre de voix 20,Nuance 21,Prénom candidat 21,Nom candidat 21,Liste 22,Nombre de voix 22,Nuance 22,Prénom candidat 22,Nom candidat 22,Liste 22,Nombre de voix 22
82,RHONE-ALPES,42,LOIRE,6,63559,35846,33634,2212,"56,4",EXG,ANDRE,MOULIN,LUTTE OUVRIERE,1461,SOC-COM-ECO,GERARD,LINDEPERG,"TETE DE LISTE SOC, UNION SOC-COM-ECO",8694,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,879,ECO,LINDA,ASMANI,GENERATION ECOLOGIE,621,ECO,REGIS,USSON,MOUVEMENT ECOLOGISTE INDEPENDANT,1154,UDF-RPR,MICHEL,THIOLLIERE,"TETE DE LISTE UDF, UNION UDF-RPR",11150,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,2432,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,1354,FRN,GERARD,LLILIO,FRONT NATIONAL,5889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,42,LOIRE,7,87138,48482,45909,2573,"55,64",EXG,ANDRE,MOULIN,LUTTE OUVRIERE,2011,SOC-COM-ECO,GERARD,LINDEPERG,"TETE DE LISTE SOC, UNION SOC-COM-ECO",11040,PRG,GERARD,PAYRE,PARTI RADICAL DE GAUCHE,1167,ECO,LINDA,ASMANI,GENERATION ECOLOGIE,777,ECO,REGIS,USSON,MOUVEMENT ECOLOGISTE INDEPENDANT,1182,UDF-RPR,MICHEL,THIOLLIERE,"TETE DE LISTE UDF, UNION UDF-RPR",14041,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,3711,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,1207,FRN,GERARD,LLILIO,FRONT NATIONAL,10773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,AUVERGNE,43,HAUTE-LOIRE,1,83178,51419,48597,2822,"61,82",ECO,GILLES,BRUN,MOUVEMENT ECOLOGISTE INDEPENDANT,3305,ECO-COM-SOC,MICHELE,FAURE,"TETE DE LISTE ECO, UNION ECO-COM-SOC",14268,UDF-RPR,JEAN,PRORIOL,"TETE DE LISTE UDF, UNION UDF-RPR",22698,FRN,PAUL,BRULE,FRONT NATIONAL,8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,AUVERGNE,43,HAUTE-LOIRE,2,78177,50191,46957,3234,"64,2",ECO,GILLES,BRUN,MOUVEMENT ECOLOGISTE INDEPENDANT,2969,ECO-COM-SOC,MICHELE,FAURE,"TETE DE LISTE ECO, UNION ECO-COM-SOC",15329,UDF-RPR,JEAN,PRORIOL,"TETE DE LISTE UDF, UNION UDF-RPR",24128,FRN,PAUL,BRULE,FRONT NATIONAL,4531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,1,69737,36424,35442,982,"52,23",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,1138,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1111,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",12532,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,655,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",10475,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,3825,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,3447,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",635,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,1082,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,2,75419,36981,36043,938,"49,03",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,1172,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1156,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",12857,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,561,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",10829,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,3605,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,3904,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",512,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,846,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,3,81308,42844,41219,1625,"52,69",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,2140,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1573,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",16614,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,788,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",8451,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,3701,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,4363,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",1401,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,1281,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,4,71589,37971,36678,1293,"53,04",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,1703,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1381,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",15827,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,601,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",8593,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,2299,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,3066,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",1519,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,797,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,5,96164,56839,54153,2686,"59,11",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,2072,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1563,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",16795,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,987,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",9967,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,13391,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,4189,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",2827,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,1237,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,6,68617,43569,41389,2180,"63,5",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,1614,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1027,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",10052,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,540,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",16698,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,3913,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,2955,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",2926,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,797,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,7,88904,50562,48520,2042,"56,87",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,1938,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1112,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",14575,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,798,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",15835,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,2782,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,4582,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",4457,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,1473,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,8,75021,36719,35116,1603,"48,94",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,2096,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,964,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",15563,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,600,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",6839,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,1878,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,3023,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",2053,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,1073,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,9,78644,47476,45026,2450,"60,37",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,1858,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1048,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",11383,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,687,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",14780,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,2542,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,4277,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",6588,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,854,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,10,81503,49305,46586,2719,"60,49",EXG,MARIE-FRANCE,BELIN,LUTTE OUVRIERE,1899,EXG,JOACHIM,LEBOT,ECOLOGIE SOLIDARITES,1411,SOC-COM-ECO,YANNICK,VAUGRENARD,"TETE DE LISTE SOC, UNION SOC-COM-ECO",12500,ECO,LOUIS,MICHEL,GENERATION ECOLOGIE,952,RPR-UDF,MICHEL,HUNAULT,"TETE DE LISTE RPR, UNION RPR-UDF",16499,DVD,GISELE,GAUTIER,UNION 44 POUR LES REGIONALES - UDF DISSIDENT,3576,FRN,SAMUEL,MARECHAL,FRONT NATIONAL,3759,DIV,JEAN-LOUIS,BERNIE,"CHASSE, PECHE, NATURE ET TRADITIONS",3778,DIV,PATRICK,PELLEN,REUSSIR ENSEMBLE LA BRETAGNE - UDB,943,DIV,MARIE-CLAUDE,MENANT,MOUVEMENT POUR L'EMPLOI,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,1,74842,43396,41802,1594,"57,98",EXG,CHRISTIANE,HAUCHERE,LUTTE OUVRIERE,1694,SOC-COM-ECO,MARIE-MADELEINE,MIALOT,"TETE DE LISTE SOC, UNION SOC-COM-ECO",14322,ECO,MARTINE,PAUDEX,GENERATION ECOLOGIE,1598,ECO,BRUNO,DUVAL,MOUVEMENT ECOLOGISTE INDEPENDANT,1777,RPR-UDF,ANNICK,COURTAT,"TETE DE LISTE RPR, UNION RPR-UDF",15736,DVD,PASCAL,GUERIN,MOUVEMENT POUR LA FRANCE,1396,FRN,MAURICE,ETIENNE,FRONT NATIONAL,5279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,2,75669,42610,40630,1980,"56,31",EXG,CHRISTIANE,HAUCHERE,LUTTE OUVRIERE,2062,SOC-COM-ECO,MARIE-MADELEINE,MIALOT,"TETE DE LISTE SOC, UNION SOC-COM-ECO",13035,ECO,MARTINE,PAUDEX,GENERATION ECOLOGIE,1570,ECO,BRUNO,DUVAL,MOUVEMENT ECOLOGISTE INDEPENDANT,1504,RPR-UDF,ANNICK,COURTAT,"TETE DE LISTE RPR, UNION RPR-UDF",14378,DVD,PASCAL,GUERIN,MOUVEMENT POUR LA FRANCE,1841,FRN,MAURICE,ETIENNE,FRONT NATIONAL,6240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,3,80432,46542,44317,2225,"57,87",EXG,CHRISTIANE,HAUCHERE,LUTTE OUVRIERE,2107,SOC-COM-ECO,MARIE-MADELEINE,MIALOT,"TETE DE LISTE SOC, UNION SOC-COM-ECO",14278,ECO,MARTINE,PAUDEX,GENERATION ECOLOGIE,1767,ECO,BRUNO,DUVAL,MOUVEMENT ECOLOGISTE INDEPENDANT,1979,RPR-UDF,ANNICK,COURTAT,"TETE DE LISTE RPR, UNION RPR-UDF",15279,DVD,PASCAL,GUERIN,MOUVEMENT POUR LA FRANCE,1495,FRN,MAURICE,ETIENNE,FRONT NATIONAL,7412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,4,88010,50548,48081,2467,"57,43",EXG,CHRISTIANE,HAUCHERE,LUTTE OUVRIERE,2443,SOC-COM-ECO,MARIE-MADELEINE,MIALOT,"TETE DE LISTE SOC, UNION SOC-COM-ECO",14541,ECO,MARTINE,PAUDEX,GENERATION ECOLOGIE,1945,ECO,BRUNO,DUVAL,MOUVEMENT ECOLOGISTE INDEPENDANT,1651,RPR-UDF,ANNICK,COURTAT,"TETE DE LISTE RPR, UNION RPR-UDF",14383,DVD,PASCAL,GUERIN,MOUVEMENT POUR LA FRANCE,1672,FRN,MAURICE,ETIENNE,FRONT NATIONAL,11446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,5,82268,49089,46662,2427,"59,67",EXG,CHRISTIANE,HAUCHERE,LUTTE OUVRIERE,2398,SOC-COM-ECO,MARIE-MADELEINE,MIALOT,"TETE DE LISTE SOC, UNION SOC-COM-ECO",13512,ECO,MARTINE,PAUDEX,GENERATION ECOLOGIE,2076,ECO,BRUNO,DUVAL,MOUVEMENT ECOLOGISTE INDEPENDANT,1618,RPR-UDF,ANNICK,COURTAT,"TETE DE LISTE RPR, UNION RPR-UDF",16242,DVD,PASCAL,GUERIN,MOUVEMENT POUR LA FRANCE,1965,FRN,MAURICE,ETIENNE,FRONT NATIONAL,8851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,46,LOT,1,63773,42456,40363,2093,"66,57",EXG,JEAN-FRANCOIS,GRELIER,LUTTE OUVRIERE,1235,SOC-COM-autreG,MARTIN,MALVY,"TETE DE LISTE SOC, UNION SOC-COM-PRG",17555,ECO,ANTOINE,SOTO,LES VERTS,2283,UDF-RPR,PIERRE,MAS,"TETE DE LISTE UDF, UNION UDF-RPR",8357,DVD,ROLAND,HUREAUX,MIDI-PYRENEES 2000 - RPR DISSIDENT,1161,DVD,SERGE,JUSKIEWENSKI,POUR LE LOT,3652,FRN,PIERRE,SALANIE,FRONT NATIONAL,2938,DIV,GUY,CUBAYNES,"CHASSE, PECHE, NATURE ET TRADITIONS",2511,DIV,MARC,QUINTARD,CITOYENS PLURIELS,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,46,LOT,2,61647,43911,41624,2287,"71,23",EXG,JEAN-FRANCOIS,GRELIER,LUTTE OUVRIERE,1081,SOC-COM-autreG,MARTIN,MALVY,"TETE DE LISTE SOC, UNION SOC-COM-PRG",20338,ECO,ANTOINE,SOTO,LES VERTS,1734,UDF-RPR,PIERRE,MAS,"TETE DE LISTE UDF, UNION UDF-RPR",5227,DVD,ROLAND,HUREAUX,MIDI-PYRENEES 2000 - RPR DISSIDENT,553,DVD,SERGE,JUSKIEWENSKI,POUR LE LOT,7567,FRN,PIERRE,SALANIE,FRONT NATIONAL,2011,DIV,GUY,CUBAYNES,"CHASSE, PECHE, NATURE ET TRADITIONS",2683,DIV,MARC,QUINTARD,CITOYENS PLURIELS,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,AQUITAINE,47,LOT-ET-GARONNE,1,77927,48023,45073,2950,"61,63",SOC-COM,JEAN,GUERARD,"TETE DE LISTE SOC, UNION SOC-COM",12986,PRG,FRED,POJUROWSKI,RADICALEMENT AQUITAINS,1399,DVG,FRANCIS,AURADOU,POUR L'AQUITAINE SANS PARTI PRIS,1639,ECO,MAURICE,ORENSTEIN,LES VERTS,2359,UDF-RPR,JEAN-LOUIS,BRUNET,"TETE DE LISTE UDF, UNION UDF-RPR",11309,DVD,FRANCOIS,JAY,MOUVEMENT POUR LA FRANCE,1309,DVD,JEAN-CLAUDE,TISSOT,LOT ET GARONNE-AQUITAINE - UDF DISSIDENT,1952,FRN,EDDY,MARSAN,FRONT NATIONAL,7396,DIV,GUY,BERNY,"CHASSE, PECHE, NATURE ET TRADITIONS",1527,DIV,PIERRE,BOISSIERE,AQUITAINE PAIS D'OC,650,DIV,ANNE,CARPENTIER,DROIT D'ALERTE,855,DIV,JOSIANE,BOUCHE,NTCP LES CHOMEURS,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,AQUITAINE,47,LOT-ET-GARONNE,2,74762,48338,44579,3759,"64,66",SOC-COM,JEAN,GUERARD,"TETE DE LISTE SOC, UNION SOC-COM",13492,PRG,FRED,POJUROWSKI,RADICALEMENT AQUITAINS,550,DVG,FRANCIS,AURADOU,POUR L'AQUITAINE SANS PARTI PRIS,893,ECO,MAURICE,ORENSTEIN,LES VERTS,2035,UDF-RPR,JEAN-LOUIS,BRUNET,"TETE DE LISTE UDF, UNION UDF-RPR",10781,DVD,FRANCOIS,JAY,MOUVEMENT POUR LA FRANCE,1997,DVD,JEAN-CLAUDE,TISSOT,LOT ET GARONNE-AQUITAINE - UDF DISSIDENT,1548,FRN,EDDY,MARSAN,FRONT NATIONAL,6501,DIV,GUY,BERNY,"CHASSE, PECHE, NATURE ET TRADITIONS",3142,DIV,PIERRE,BOISSIERE,AQUITAINE PAIS D'OC,810,DIV,ANNE,CARPENTIER,DROIT D'ALERTE,1016,DIV,JOSIANE,BOUCHE,NTCP LES CHOMEURS,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,AQUITAINE,47,LOT-ET-GARONNE,3,72555,47009,43540,3469,"64,79",SOC-COM,JEAN,GUERARD,"TETE DE LISTE SOC, UNION SOC-COM",10832,PRG,FRED,POJUROWSKI,RADICALEMENT AQUITAINS,541,DVG,FRANCIS,AURADOU,POUR L'AQUITAINE SANS PARTI PRIS,896,ECO,MAURICE,ORENSTEIN,LES VERTS,2729,UDF-RPR,JEAN-LOUIS,BRUNET,"TETE DE LISTE UDF, UNION UDF-RPR",10395,DVD,FRANCOIS,JAY,MOUVEMENT POUR LA FRANCE,1776,DVD,JEAN-CLAUDE,TISSOT,LOT ET GARONNE-AQUITAINE - UDF DISSIDENT,1707,FRN,EDDY,MARSAN,FRONT NATIONAL,6569,DIV,GUY,BERNY,"CHASSE, PECHE, NATURE ET TRADITIONS",3497,DIV,PIERRE,BOISSIERE,AQUITAINE PAIS D'OC,1623,DIV,ANNE,CARPENTIER,DROIT D'ALERTE,1421,DIV,JOSIANE,BOUCHE,NTCP LES CHOMEURS,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,LANGUEDOC-ROUSSILLON,48,LOZERE,1,31200,22279,21401,878,"71,41",COM-SOC-ECO,GUY,GALVIER,"TETE DE LISTE COM, UNION COM-MDC-ECO",1861,SOC,ALAIN,BERTRAND,PARTI SOCIALISTE,5106,ECO,GERARD,BRETON,GENERATION ECOLOGIE,553,UDF-RPR,PIERRE,HUGON,"TETE DE LISTE UDF, UNION UDF-RPR",9811,DVD,FRANCIS,SAINT-LEGER,RPR DISSIDENT,2846,DVD,DANIEL-LEONARD,BLANC,LOZERE NOUVELLE,156,FRN,ALAIN,MATHIOT,FRONT NATIONAL,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,LANGUEDOC-ROUSSILLON,48,LOZERE,2,27159,20722,20081,641,"76,3",COM-SOC-ECO,GUY,GALVIER,"TETE DE LISTE COM, UNION COM-MDC-ECO",1334,SOC,ALAIN,BERTRAND,PARTI SOCIALISTE,3117,ECO,GERARD,BRETON,GENERATION ECOLOGIE,406,UDF-RPR,PIERRE,HUGON,"TETE DE LISTE UDF, UNION UDF-RPR",11841,DVD,FRANCIS,SAINT-LEGER,RPR DISSIDENT,1934,DVD,DANIEL-LEONARD,BLANC,LOZERE NOUVELLE,159,FRN,ALAIN,MATHIOT,FRONT NATIONAL,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,49,MAINE-ET-LOIRE,1,72697,40306,38659,1647,"55,44",EXG,MARIE-LOUISE,DUPAS,LUTTE OUVRIERE,1386,SOC,JEAN-CLAUDE,ANTONINI,PARTI SOCIALISTE,9515,DVG,DANIEL,DUPUIS,POUR UNE GAUCHE HUMANISTE ET ECOLOGISTE,772,ECO,MONIQUE,BALLARD,LES VERTS,1713,ECO-COM-SOC,JEAN-MICHEL,MARCHAND,"TETE DE LISTE ECO, UNION ECO-COM-SOC",3468,UDF,HERVE,DE CHARETTE,UNION POUR LA DEMOCRATIE FRANCAISE,5770,RPR,ROSELYNE,BACHELOT,RASSEMBLEMENT POUR LA REPUBLIQUE,8946,DVD,FRANCOIS,LEDUC,MOUVEMENT POUR LA FRANCE,846,DVD,JEAN,HUCHON,L'ANJOU EN PAYS DE LOIRE - UDF DISSIDENT,857,DVD,GEORGES-LOUIS,BACHELOT,SANG NEUF POUR L'ANJOU,555,FRN,JEAN-CLAUDE,VARANNE,FRONT NATIONAL,3776,DIV,EDOUARD,BIDAULT,"CHASSE, PECHE, NATURE ET TRADITIONS",1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
